,id,pid,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,mo_sold,sale_type,saleprice
270,1069,528178090,bin_03,112.0,16451,IR1,AllPub,Corner,Gtl,NridgHt,1Fam,2Story,8,5,2003,2003,BrkFace,221.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1765.0,Ex,SBrkr,1804,2690,0.0,2.0,1.0,4.0,1.0,Gd,9,Typ,1.0,Gd,BuiltIn,2003.0,Fin,795.0,TA,TA,Y,268.0,58.0,0.0,0.0,7,WD ,370000
271,336,923276030,bin_01,76.0,12887,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,7,1984,1984,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,207.0,GLQ,590.0,36.0,TA,SBrkr,833,833,1.0,1.0,0.0,2.0,1.0,Gd,5,Typ,0.0,0,Attchd,1984.0,Unf,495.0,TA,TA,Y,431.0,0.0,0.0,0.0,4,WD ,149900
272,2417,528221100,bin_03,105.0,15578,IR1,AllPub,Corner,Gtl,Gilbert,1Fam,2Story,6,5,2006,2006,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,Gd,SBrkr,728,1456,0.0,2.0,1.0,3.0,1.0,TA,8,Typ,0.0,0,Attchd,2006.0,RFn,429.0,TA,TA,Y,0.0,0.0,0.0,0.0,5,New,172785
273,1962,535451110,bin_01,60.0,7200,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,8,1950,2002,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,398.0,BLQ,149.0,317.0,Gd,SBrkr,864,864,1.0,1.0,0.0,3.0,1.0,Gd,5,Typ,0.0,0,Detchd,1980.0,RFn,720.0,TA,TA,Y,194.0,0.0,0.0,0.0,7,WD ,129000
274,372,527302175,bin_01,48.0,17043,IR1,AllPub,CulDSac,Gtl,NWAmes,1Fam,1Story,6,5,1979,1998,None,0.0,TA,Gd,CBlock,Gd,Fa,No,Unf,0.0,Unf,0.0,1362.0,TA,SBrkr,1586,1586,0.0,2.0,0.0,3.0,1.0,TA,7,Typ,1.0,TA,Attchd,1979.0,Unf,435.0,TA,TA,Y,192.0,0.0,0.0,0.0,1,WD ,181000
275,2578,535178100,bin_05,125.0,10000,Reg,AllPub,Corner,Gtl,NAmes,1Fam,SLvl,5,6,1956,1956,BrkFace,272.0,TA,TA,CBlock,TA,TA,Av,BLQ,678.0,Rec,281.0,99.0,Ex,SBrkr,1370,1370,1.0,1.0,0.0,3.0,1.0,TA,6,Typ,1.0,TA,Basment,1956.0,RFn,300.0,TA,TA,Y,191.0,0.0,0.0,120.0,2,WD ,148000
276,2824,908130020,bin_01,75.0,8050,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1Story,6,5,2002,2002,0,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,475.0,ALQ,297.0,142.0,Ex,SBrkr,914,914,1.0,1.0,0.0,2.0,1.0,Gd,4,Typ,0.0,0,0,0.0,0,0.0,0,0,N,32.0,0.0,0.0,0.0,4,WD ,117250
277,471,528228435,bin_07,43.0,3182,Reg,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2005,2006,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1357.0,Ex,SBrkr,1555,1555,0.0,2.0,0.0,2.0,1.0,Gd,7,Typ,1.0,TA,Attchd,2005.0,Fin,430.0,TA,TA,Y,143.0,20.0,0.0,0.0,5,WD ,192500
278,1544,909451150,bin_09,24.0,1950,Reg,AllPub,Inside,Gtl,Blueste,Twnhs,2Story,6,6,1980,1980,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,81.0,GLQ,612.0,23.0,TA,SBrkr,716,1556,1.0,2.0,1.0,3.0,1.0,TA,6,Typ,1.0,TA,Attchd,1980.0,Fin,452.0,TA,TA,Y,161.0,0.0,0.0,0.0,7,COD,151000
279,2141,907203060,bin_01,70.0,7700,Reg,AllPub,Corner,Gtl,CollgCr,1Fam,1Story,5,5,1972,1972,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,138.0,Rec,468.0,276.0,TA,SBrkr,882,882,1.0,1.0,0.0,3.0,1.0,TA,5,Typ,0.0,0,Detchd,1980.0,Unf,461.0,TA,TA,Y,96.0,0.0,0.0,0.0,3,WD ,112500
280,2008,903205085,bin_02,98.0,8731,IR1,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,5,5,1920,1950,None,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,645.0,Unf,0.0,270.0,TA,SBrkr,1167,1167,0.0,1.0,0.0,3.0,1.0,TA,6,Maj1,1.0,Gd,Detchd,1972.0,Unf,495.0,TA,TA,Y,0.0,0.0,216.0,126.0,5,WD ,144000
281,1075,528186130,bin_07,89.0,8232,IR1,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,9,5,2007,2008,BrkFace,714.0,Ex,TA,PConc,Ex,TA,No,GLQ,1204.0,Unf,0.0,596.0,Ex,SBrkr,1800,1800,1.0,2.0,0.0,2.0,1.0,Ex,6,Typ,1.0,Gd,Attchd,2008.0,RFn,944.0,TA,TA,Y,210.0,0.0,0.0,0.0,6,New,370967
282,34,527453130,bin_09,24.0,2280,Reg,AllPub,FR2,Gtl,NPkVill,Twnhs,2Story,6,6,1975,1975,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,514.0,Unf,0.0,341.0,TA,SBrkr,855,1456,0.0,2.0,1.0,3.0,1.0,Gd,6,Typ,1.0,TA,Attchd,1975.0,Unf,440.0,TA,TA,Y,173.0,0.0,0.0,0.0,6,WD ,149900
283,847,907192030,bin_03,68.0,8935,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2002,2002,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,831.0,Ex,SBrkr,831,1660,0.0,2.0,1.0,3.0,1.0,Gd,7,Typ,0.0,0,Attchd,2002.0,RFn,493.0,TA,TA,Y,144.0,68.0,0.0,0.0,7,WD ,195000
284,1629,527165100,bin_05,0.0,9125,IR1,AllPub,Inside,Gtl,Gilbert,1Fam,SLvl,7,5,1992,1992,BrkFace,170.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,Gd,SBrkr,812,1482,0.0,2.0,1.0,3.0,1.0,Gd,7,Typ,1.0,TA,Attchd,1992.0,Fin,392.0,TA,TA,Y,100.0,25.0,0.0,0.0,7,WD ,163900
285,2073,905352010,bin_01,0.0,11075,Reg,AllPub,Corner,Gtl,ClearCr,1Fam,1Story,6,5,1984,1984,BrkFace,136.0,TA,TA,PConc,Gd,TA,No,BLQ,299.0,LwQ,891.0,0.0,Ex,SBrkr,1522,1522,0.0,2.0,0.0,3.0,1.0,TA,7,Typ,1.0,TA,Attchd,1984.0,Fin,552.0,TA,TA,Y,0.0,77.0,0.0,168.0,2,WD ,182000
286,960,916382100,bin_01,113.0,13438,IR1,AllPub,Corner,Gtl,Timber,1Fam,1Story,9,5,2008,2008,Stone,246.0,Ex,TA,CBlock,Ex,TA,Gd,GLQ,1758.0,Unf,0.0,432.0,Ex,SBrkr,2036,2036,1.0,2.0,0.0,3.0,1.0,Ex,9,Typ,1.0,Ex,Attchd,2008.0,Fin,780.0,TA,TA,Y,90.0,154.0,0.0,0.0,7,WD ,410000
287,955,914476430,bin_01,82.0,11070,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,5,1991,1991,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,55.0,Unf,0.0,1527.0,TA,SBrkr,1595,1595,1.0,2.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,Detchd,1991.0,Unf,672.0,TA,TA,Y,0.0,0.0,0.0,0.0,4,COD,152000
288,2476,531376030,bin_03,65.0,7800,Reg,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,7,5,2005,2005,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,891.0,Ex,SBrkr,891,1686,0.0,2.0,1.0,3.0,1.0,Gd,8,Typ,0.0,0,Attchd,2005.0,Fin,462.0,TA,TA,Y,144.0,101.0,0.0,0.0,4,WD ,184000
289,1590,923202015,bin_06,78.0,7060,Reg,AllPub,Inside,Gtl,Mitchel,Duplex,SFoyer,7,5,1997,1998,BrkFace,200.0,TA,Gd,PConc,Gd,Gd,Gd,GLQ,1309.0,Unf,0.0,35.0,Ex,SBrkr,1344,1344,2.0,2.0,0.0,2.0,2.0,TA,8,Typ,0.0,0,Attchd,1997.0,Fin,784.0,TA,TA,Y,0.0,0.0,0.0,0.0,11,WD ,206300
290,2913,923226150,bin_06,0.0,11836,IR1,AllPub,Corner,Gtl,Mitchel,Duplex,1Story,5,5,1970,1970,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,149.0,Unf,0.0,1503.0,TA,SBrkr,1652,1652,0.0,2.0,0.0,4.0,2.0,TA,8,Typ,0.0,0,2Types,1970.0,Unf,928.0,TA,TA,Y,0.0,0.0,0.0,0.0,3,WD ,146500
291,149,535180130,bin_06,60.0,8382,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1.5Fin,4,5,1956,1956,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,TA,FuseA,832,1337,0.0,1.0,0.0,3.0,1.0,TA,5,Typ,0.0,0,Attchd,1956.0,Unf,263.0,TA,TA,Y,0.0,0.0,0.0,0.0,2,WD ,108000
292,2525,534126060,bin_05,102.0,10192,IR1,AllPub,Inside,Gtl,NWAmes,1Fam,SLvl,7,6,1968,1992,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,570.0,Gd,SBrkr,1222,1920,0.0,3.0,0.0,4.0,1.0,Gd,8,Typ,1.0,TA,Attchd,1968.0,RFn,487.0,TA,TA,Y,0.0,98.0,0.0,0.0,9,WD ,170000
293,1470,907290250,bin_07,0.0,4426,Reg,AllPub,Inside,Gtl,CollgCr,TwnhsE,1Story,6,5,2004,2004,BrkFace,205.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662.0,Unf,0.0,186.0,Ex,SBrkr,848,848,1.0,1.0,0.0,1.0,1.0,Gd,3,Typ,0.0,0,Attchd,2004.0,RFn,420.0,TA,TA,Y,140.0,0.0,0.0,0.0,2,WD ,145000
294,412,527453140,bin_07,24.0,2280,Reg,AllPub,FR2,Gtl,NPkVill,Twnhs,1Story,7,5,1975,1975,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,435.0,LwQ,622.0,0.0,TA,SBrkr,1055,1055,0.0,2.0,0.0,2.0,1.0,TA,4,Typ,1.0,Fa,Attchd,1975.0,RFn,440.0,TA,TA,Y,0.0,27.0,0.0,0.0,8,WD ,123000
295,1399,905351089,bin_07,0.0,2887,Reg,AllPub,Inside,Gtl,ClearCr,1Fam,1Story,6,5,1996,1997,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1003.0,Unf,0.0,288.0,Ex,SBrkr,1291,1291,1.0,1.0,0.0,2.0,1.0,Gd,6,Typ,1.0,Gd,Attchd,1996.0,Unf,431.0,TA,TA,Y,307.0,0.0,0.0,0.0,11,WD ,173000
296,183,902207140,bin_02,60.0,8520,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1Story,6,8,1928,2003,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,Gd,SBrkr,720,720,0.0,1.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,Detchd,2005.0,Unf,484.0,TA,TA,Y,106.0,0.0,0.0,0.0,5,WD ,105900
297,974,923225360,bin_09,21.0,1596,Reg,AllPub,Inside,Gtl,MeadowV,Twnhs,SLvl,4,5,1973,1973,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,462.0,Unf,0.0,0.0,TA,SBrkr,526,988,1.0,1.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,BuiltIn,1973.0,Unf,297.0,TA,TA,Y,120.0,101.0,0.0,0.0,11,WD ,91000
298,930,909426090,bin_06,78.0,15600,Reg,AllPub,Inside,Gtl,Crawfor,1Fam,1.5Fin,5,7,1949,2005,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,312.0,Rec,507.0,248.0,Fa,SBrkr,986,1523,1.0,2.0,0.0,3.0,1.0,Fa,7,Maj2,1.0,TA,Attchd,1949.0,Unf,295.0,TA,TA,Y,0.0,0.0,81.0,0.0,10,WD ,158000
299,881,907412020,bin_03,65.0,9313,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2004,2004,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,864.0,Ex,SBrkr,864,1728,0.0,2.0,1.0,3.0,1.0,Gd,7,Typ,0.0,0,Attchd,2004.0,RFn,572.0,TA,TA,Y,187.0,56.0,0.0,0.0,4,WD ,190000
300,1180,533250110,bin_07,22.0,11064,IR2,AllPub,CulDSac,Gtl,Veenker,TwnhsE,1Story,8,5,1995,1995,None,0.0,Gd,TA,PConc,Gd,TA,Gd,LwQ,560.0,GLQ,670.0,0.0,Ex,SBrkr,1239,1239,1.0,1.0,1.0,1.0,1.0,Gd,4,Typ,1.0,Fa,Attchd,1995.0,Fin,477.0,TA,TA,Y,172.0,24.0,0.0,0.0,8,WD ,217500
301,1553,910226040,bin_06,75.0,9000,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,5,5,1958,1958,BrkFace,162.0,TA,TA,CBlock,TA,TA,No,ALQ,330.0,Unf,0.0,821.0,Gd,FuseA,1151,1955,0.0,2.0,0.0,4.0,1.0,TA,7,Typ,0.0,0,Attchd,1958.0,Fin,356.0,TA,TA,Y,0.0,0.0,0.0,0.0,1,WD ,165500
302,928,909425060,bin_04,75.0,12000,Reg,AllPub,Inside,Gtl,Crawfor,1Fam,2Story,7,7,1941,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,275.0,Unf,0.0,429.0,Ex,SBrkr,860,1564,0.0,1.0,1.0,3.0,1.0,Fa,7,Typ,1.0,Gd,Attchd,1941.0,Unf,234.0,TA,TA,Y,0.0,0.0,0.0,0.0,7,WD ,174500
303,1512,908276140,bin_05,62.0,7692,Reg,AllPub,Inside,Mod,Edwards,1Fam,SLvl,4,6,1954,1954,None,0.0,TA,TA,CBlock,Ex,TA,Av,Unf,0.0,Unf,0.0,416.0,Gd,FuseA,1204,1204,0.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Basment,1954.0,Unf,312.0,TA,TA,Y,0.0,0.0,0.0,0.0,11,WD ,100000
304,3,526351010,bin_01,81.0,14267,IR1,AllPub,Corner,Gtl,NAmes,1Fam,1Story,6,6,1958,1958,BrkFace,108.0,TA,TA,CBlock,TA,TA,No,ALQ,923.0,Unf,0.0,406.0,TA,SBrkr,1329,1329,0.0,1.0,1.0,3.0,1.0,Gd,6,Typ,0.0,0,Attchd,1958.0,Unf,312.0,TA,TA,Y,393.0,36.0,0.0,0.0,6,WD ,172000
305,2140,907202220,bin_01,75.0,9675,Reg,AllPub,Corner,Gtl,CollgCr,1Fam,1Story,5,6,1975,1975,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,330.0,Rec,432.0,102.0,TA,SBrkr,879,879,0.0,1.0,0.0,3.0,1.0,TA,5,Typ,0.0,0,Attchd,1975.0,Unf,440.0,TA,TA,Y,0.0,80.0,0.0,0.0,9,Con,120000
306,553,531477020,bin_01,60.0,8400,Reg,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,4,4,1950,1950,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,721.0,Gd,SBrkr,841,841,0.0,1.0,0.0,2.0,1.0,TA,4,Typ,0.0,0,CarPort,1950.0,Unf,294.0,TA,TA,N,250.0,0.0,24.0,0.0,9,WD ,82000
307,2594,535354130,bin_06,50.0,7500,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1.5Fin,6,6,1947,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,784.0,Ex,FuseA,900,1312,0.0,1.0,1.0,3.0,1.0,TA,6,Typ,0.0,0,Detchd,1953.0,Unf,649.0,TA,TA,Y,0.0,28.0,0.0,0.0,10,WD ,127000
308,1314,902305080,bin_01,60.0,9600,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2.5Unf,6,5,1917,1950,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319.0,Unf,0.0,416.0,Fa,SBrkr,1134,2058,0.0,1.0,1.0,3.0,1.0,TA,8,Typ,1.0,Gd,Detchd,1950.0,Unf,396.0,Fa,Fa,P,0.0,0.0,259.0,0.0,4,WD ,129500
309,366,527182110,bin_07,0.0,5814,IR1,AllPub,CulDSac,Gtl,StoneBr,TwnhsE,1Story,8,5,1984,1984,None,0.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,1036.0,Unf,0.0,184.0,Gd,SBrkr,1360,1360,1.0,1.0,0.0,1.0,1.0,Gd,4,Typ,1.0,Ex,Attchd,1984.0,RFn,565.0,TA,TA,Y,63.0,0.0,0.0,0.0,8,COD,187500
310,1462,907255060,bin_01,0.0,14860,IR2,AllPub,CulDSac,Gtl,CollgCr,1Fam,1Story,8,5,2002,2003,BrkFace,240.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1538.0,Unf,0.0,240.0,Ex,SBrkr,1786,1786,1.0,2.0,0.0,3.0,1.0,Gd,6,Typ,1.0,Gd,Attchd,2002.0,RFn,715.0,TA,TA,Y,182.0,35.0,0.0,0.0,6,WD ,300000
311,2541,534250300,bin_03,0.0,14803,IR1,AllPub,CulDSac,Gtl,NWAmes,1Fam,2Story,6,5,1971,1971,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,Rec,416.0,Unf,0.0,409.0,Gd,SBrkr,1097,1993,0.0,2.0,1.0,4.0,1.0,TA,8,Typ,1.0,Gd,Attchd,1971.0,RFn,495.0,TA,TA,Y,0.0,66.0,0.0,0.0,6,WD ,190000
312,2088,905480090,bin_06,50.0,7550,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,4,5,1920,1950,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,951.0,Fa,SBrkr,986,1362,0.0,2.0,0.0,4.0,1.0,TA,7,Typ,0.0,0,Detchd,1920.0,Unf,280.0,Fa,TA,P,0.0,0.0,0.0,0.0,3,WD ,96000
313,527,528480130,bin_03,65.0,8125,Reg,AllPub,Inside,Gtl,Somerst,1Fam,2Story,7,5,2006,2007,Stone,100.0,Gd,TA,PConc,Gd,TA,No,GLQ,812.0,Unf,0.0,280.0,Ex,SBrkr,1112,1550,1.0,2.0,0.0,2.0,1.0,Gd,7,Typ,0.0,0,Attchd,2007.0,Fin,438.0,TA,TA,Y,0.0,168.0,0.0,0.0,10,WD ,241000
314,1824,532376090,bin_01,40.0,13673,IR1,AllPub,CulDSac,Gtl,Sawyer,1Fam,1Story,5,5,1962,1962,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1140.0,TA,SBrkr,1696,1696,0.0,1.0,1.0,3.0,1.0,TA,8,Min2,1.0,TA,Attchd,1962.0,RFn,349.0,TA,TA,Y,0.0,30.0,0.0,0.0,3,WD ,143900
315,2918,923228180,bin_09,21.0,1533,Reg,AllPub,Inside,Gtl,MeadowV,Twnhs,2Story,4,5,1970,1970,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,408.0,Unf,0.0,138.0,TA,SBrkr,546,1092,0.0,1.0,1.0,3.0,1.0,TA,5,Typ,0.0,0,CarPort,1970.0,Unf,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,12,WD ,87550
316,49,528180070,bin_07,61.0,7658,Reg,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,9,5,2005,2005,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456.0,Unf,0.0,1296.0,Ex,SBrkr,1752,1752,1.0,2.0,0.0,2.0,1.0,Ex,6,Typ,1.0,Gd,Attchd,2005.0,RFn,576.0,TA,TA,Y,196.0,82.0,0.0,0.0,2,WD ,319900
317,2332,527210050,bin_03,63.0,12292,IR1,AllPub,CulDSac,Gtl,StoneBr,1Fam,2Story,9,5,2006,2006,BrkFace,184.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,205.0,Unf,0.0,889.0,Ex,SBrkr,1102,2473,0.0,2.0,1.0,4.0,1.0,Gd,11,Typ,1.0,Gd,BuiltIn,2006.0,Fin,675.0,TA,TA,Y,246.0,39.0,0.0,0.0,7,New,356383
318,826,906380100,bin_01,122.0,11923,IR1,AllPub,Corner,Gtl,CollgCr,1Fam,1Story,9,5,2007,2007,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1800.0,Ex,SBrkr,1800,1800,0.0,2.0,0.0,2.0,1.0,Ex,7,Typ,0.0,0,Attchd,2007.0,Fin,702.0,TA,TA,Y,288.0,136.0,0.0,0.0,5,WD ,239000
319,1108,528365080,bin_03,91.0,10010,Reg,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,7,5,1993,1994,BrkFace,320.0,Gd,TA,PConc,Gd,TA,Av,BLQ,228.0,GLQ,852.0,0.0,Ex,SBrkr,1108,2197,1.0,2.0,1.0,4.0,1.0,Gd,9,Typ,1.0,Gd,Attchd,1993.0,Fin,783.0,TA,TA,Y,385.0,99.0,0.0,0.0,7,WD ,287500
320,2041,903475040,bin_06,0.0,12358,IR1,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,5,6,1941,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,360.0,Unf,0.0,360.0,TA,SBrkr,854,1382,0.0,1.0,1.0,2.0,1.0,TA,7,Typ,0.0,0,Detchd,1991.0,Unf,660.0,TA,TA,Y,237.0,0.0,0.0,0.0,5,WD ,128500
321,57,528240130,bin_03,63.0,8577,IR1,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,7,5,2004,2004,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,Ex,SBrkr,847,1733,0.0,2.0,1.0,3.0,1.0,Gd,7,Typ,1.0,Gd,BuiltIn,2004.0,Fin,433.0,TA,TA,Y,144.0,48.0,0.0,0.0,4,WD ,185088
322,520,528458060,bin_01,72.0,8640,Reg,AllPub,Inside,Gtl,Somerst,1Fam,1Story,7,5,2008,2008,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1402.0,Ex,SBrkr,1402,1402,0.0,2.0,0.0,3.0,1.0,Gd,7,Typ,0.0,0,Attchd,2008.0,RFn,625.0,TA,TA,Y,205.0,126.0,0.0,0.0,5,WD ,229800
323,2305,923425030,bin_01,62.0,10447,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,6,1984,1984,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,516.0,Unf,0.0,348.0,TA,SBrkr,887,887,0.0,1.0,0.0,3.0,1.0,TA,5,Typ,0.0,0,Attchd,1984.0,RFn,288.0,TA,TA,Y,140.0,0.0,0.0,0.0,12,WD ,124500
324,2533,534201230,bin_01,80.0,9600,Reg,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,5,1968,1968,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,758.0,Unf,0.0,293.0,Gd,SBrkr,1051,1051,1.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Attchd,1968.0,RFn,504.0,TA,TA,Y,0.0,0.0,0.0,0.0,7,WD ,142000
325,2852,909250200,bin_04,69.0,4899,Reg,AllPub,Corner,Gtl,SWISU,1Fam,2Story,6,8,1920,1950,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,305.0,Unf,0.0,450.0,Ex,SBrkr,755,1510,0.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Detchd,1920.0,Unf,216.0,TA,TA,Y,0.0,0.0,164.0,0.0,6,WD ,149000
326,1198,534250010,bin_06,87.0,9246,IR1,AllPub,Inside,Gtl,NWAmes,Duplex,1Story,5,5,1973,1973,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1656.0,TA,SBrkr,1656,1656,0.0,2.0,0.0,4.0,2.0,TA,8,Typ,0.0,0,Detchd,1973.0,Unf,506.0,TA,TA,Y,0.0,211.0,0.0,0.0,11,WD ,135000
327,1681,527452100,bin_07,0.0,4928,IR1,AllPub,Inside,Gtl,NPkVill,TwnhsE,1Story,6,5,1976,1976,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,120.0,Unf,0.0,958.0,TA,SBrkr,958,958,0.0,2.0,0.0,2.0,1.0,TA,5,Typ,1.0,TA,Attchd,1977.0,RFn,440.0,TA,TA,Y,0.0,205.0,0.0,0.0,2,WD ,128000
328,1773,528366050,bin_01,0.0,12692,IR1,AllPub,Inside,Gtl,NoRidge,1Fam,1Story,8,5,1992,1993,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231.0,Unf,0.0,1969.0,Ex,SBrkr,3228,3228,1.0,3.0,0.0,4.0,1.0,Gd,10,Typ,1.0,Gd,Attchd,1992.0,RFn,546.0,TA,TA,Y,264.0,75.0,291.0,0.0,5,WD ,430000
329,1825,532377050,bin_01,84.0,7476,Reg,AllPub,Corner,Gtl,Sawyer,1Fam,1Story,5,7,1968,1968,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,812.0,Unf,0.0,228.0,TA,SBrkr,1040,1040,1.0,1.0,1.0,3.0,1.0,TA,5,Typ,0.0,0,Detchd,1991.0,Fin,686.0,TA,TA,Y,188.0,0.0,0.0,0.0,6,WD ,145000
330,2208,909254150,bin_06,53.0,5362,Reg,AllPub,Corner,Gtl,Crawfor,1Fam,1.5Fin,5,6,1910,2003,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,661.0,Ex,SBrkr,661,1250,0.0,2.0,0.0,3.0,1.0,TA,8,Typ,1.0,Gd,Detchd,1985.0,Unf,552.0,TA,TA,Y,242.0,0.0,81.0,0.0,11,WD ,139000
331,1646,527302020,bin_05,78.0,12090,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,SLvl,6,7,1984,2003,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,Ex,SBrkr,1140,1868,0.0,3.0,1.0,3.0,1.0,TA,7,Typ,1.0,TA,BuiltIn,1984.0,Fin,477.0,TA,TA,Y,268.0,112.0,0.0,147.0,1,WD ,178000
