Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Heat/Cool,sunset,sunrise,SunHours,isRainy,Humidity
2009-08-22,68,57.5,62.75,-8.0,52,56.0,0506,1843, ,0.0,29.335,30.0,7.8,1,9.4,-2.25,2009-08-22 18:43:00,2009-08-22 05:06:00,817.0,0,67.91
2009-08-23,74,57.0,65.5,-6.0,53,58.0,0508,1842, ,0.0,29.41,30.09,2.7,2,6.4,0.5,2009-08-23 18:42:00,2009-08-23 05:08:00,814.0,0,64.0
2009-08-24,79,55.5,67.25,-4.0,56,61.0,0509,1840, ,0.0,29.439999999999998,30.13,3.8,21,5.1,2.25,2009-08-24 18:40:00,2009-08-24 05:09:00,811.0,0,67.19
2009-08-25,83,60.0,71.5,1.0,61,65.0,0510,1839, ,0.0,29.36,30.05,9.1,21,9.2,6.5,2009-08-25 18:39:00,2009-08-25 05:10:00,809.0,0,69.5
2009-08-26,73,63.0,68.0,-2.0,62,64.0,0511,1837,RA BR,0.93,29.39,30.08,5.2,2,7.8,3.0,2009-08-26 18:37:00,2009-08-26 05:11:00,806.0,1,81.14
2009-08-27,67,61.5,64.25,-6.0,60,61.0,0512,1835,RA BR,0.95,29.384999999999998,30.08,9.1,7,9.7,-0.75,2009-08-27 18:35:00,2009-08-27 05:12:00,803.0,1,86.08
2009-08-28,68,60.5,64.25,-6.0,61,62.0,0513,1834,RA BR,0.22,29.21,29.93,3.4,2,5.7,-0.75,2009-08-28 18:34:00,2009-08-28 05:13:00,801.0,1,89.19
2009-08-29,69,56.0,62.5,-7.0,51,56.0,0514,1832,RA DZ BR,0.02,29.21,29.89,11.4,31,11.8,-2.5,2009-08-29 18:32:00,2009-08-29 05:14:00,798.0,1,66.03
2009-08-30,66,51.0,58.5,-11.0,47,52.0,0515,1831, ,0.0,29.47,30.14,8.2,1,9.3,-6.5,2009-08-30 18:31:00,2009-08-30 05:15:00,796.0,0,65.55
2009-08-31,68,49.0,58.5,-10.0,44,52.0,0516,1829, ,0.0,29.575000000000003,30.27,4.8,3,6.0,-6.5,2009-08-31 18:29:00,2009-08-31 05:16:00,793.0,0,58.5
2009-09-01,72,48.5,60.25,-8.0,47,53.0,0517,1827, ,0.0,29.6,30.31,3.3,4,3.4,-4.75,2009-09-01 18:27:00,2009-09-01 05:17:00,790.0,0,61.58
2009-09-02,73,51.5,62.25,-6.0,50,56.0,0518,1826, ,0.0,29.535,30.25,4.1,6,5.1,-2.75,2009-09-02 18:26:00,2009-09-02 05:18:00,788.0,0,64.19
2009-09-03,75,56.5,65.75,-2.0,54,59.0,0519,1824, ,0.0,29.450000000000003,30.16,4.7,5,6.0,0.75,2009-09-03 18:24:00,2009-09-03 05:19:00,785.0,0,65.81
2009-09-04,75,56.0,65.5,-3.0,54,59.0,0520,1822,BR,0.0,29.465,30.15,3.6,4,4.1,0.5,2009-09-04 18:22:00,2009-09-04 05:20:00,782.0,0,66.38
2009-09-05,78,55.5,66.75,-1.0,57,61.0,0521,1821,BR HZ,0.0,29.515,30.21,4.3,4,5.3,1.75,2009-09-05 18:21:00,2009-09-05 05:21:00,780.0,0,70.87
2009-09-06,77,63.5,70.25,2.0,59,63.0,0522,1819,RA BR HZ,0.03,29.494999999999997,30.19,4.2,5,5.3,5.25,2009-09-06 18:19:00,2009-09-06 05:22:00,777.0,1,67.53
2009-09-07,77,61.0,69.0,1.0,59,62.0,0523,1817,BR,0.0,29.415,,5.8,3,4.0,4.0,2009-09-07 18:17:00,2009-09-07 05:23:00,774.0,0,70.48
2009-09-08,78,61.0,69.5,3.0,60,63.0,0524,1815, ,0.0,29.384999999999998,30.07,6.6,3,7.3,4.5,2009-09-08 18:15:00,2009-09-08 05:24:00,771.0,0,71.8
2009-09-09,78,66.5,72.25,6.0,63,65.0,0525,1814,BR HZ,0.0,29.445,30.14,6.1,6,6.9,7.25,2009-09-09 18:14:00,2009-09-09 05:25:00,769.0,0,72.71
2009-09-10,81,64.5,72.75,7.0,62,65.0,0526,1812,BR HZ,0.0,29.509999999999998,30.2,6.0,6,6.8,7.75,2009-09-10 18:12:00,2009-09-10 05:26:00,766.0,0,69.02
2009-09-11,80,62.5,71.25,6.0,59,63.0,0527,1810,BR,0.0,29.465,30.17,5.1,7,5.6,6.25,2009-09-11 18:10:00,2009-09-11 05:27:00,763.0,0,65.27
2009-09-12,79,59.5,69.25,4.0,60,63.0,0528,1809,FG+ BR,0.0,29.439999999999998,30.14,3.7,3,4.8,4.25,2009-09-12 18:09:00,2009-09-12 05:28:00,761.0,0,72.42
2009-09-13,80,57.5,68.75,4.0,54,60.0,0529,1807,FG+ MIFG BR,0.0,29.42,30.12,1.5,7,3.0,3.75,2009-09-13 18:07:00,2009-09-13 05:29:00,758.0,0,59.33
2009-09-14,84,58.5,71.25,7.0,55,61.0,0530,1805, ,0.0,29.369999999999997,30.07,0.1,33,2.1,6.25,2009-09-14 18:05:00,2009-09-14 05:30:00,755.0,0,56.51
2009-09-15,82,63.5,72.75,9.0,59,63.0,0531,1803, ,0.0,29.384999999999998,30.07,6.2,2,7.8,7.75,2009-09-15 18:03:00,2009-09-15 05:31:00,752.0,0,62.05
2009-09-16,71,60.5,65.75,1.0,54,59.0,0532,1800, ,0.0,29.515,30.2,11.0,5,11.4,0.75,2009-09-16 18:00:00,2009-09-16 05:32:00,748.0,0,65.81
2009-09-17,72,52.0,62.0,-3.0,52,56.0,0533,1758, ,0.0,29.48,30.18,3.4,5,4.2,-3.0,2009-09-17 17:58:00,2009-09-17 05:33:00,745.0,0,69.73
2009-09-18,79,51.0,65.0,1.0,55,59.0,0535,1756,BR,0.0,29.490000000000002,30.18,5.1,2,6.4,0.0,2009-09-18 17:56:00,2009-09-18 05:35:00,741.0,0,70.06
2009-09-19,76,56.5,66.25,3.0,55,59.0,0536,1755, ,0.0,29.509999999999998,30.21,3.2,10,5.9,1.25,2009-09-19 17:55:00,2009-09-19 05:36:00,739.0,0,67.08
2009-09-20,73,54.0,63.5,2.0,56,60.0,0537,1753,RA DZ BR,0.75,29.310000000000002,30.04,6.4,7,7.9,-1.5,2009-09-20 17:53:00,2009-09-20 05:37:00,736.0,1,76.55
2009-09-21,67,61.5,64.25,2.0,59,61.0,0538,1751,DZ BR HZ,0.0,29.285,29.98,3.5,23,4.6,-0.75,2009-09-21 17:51:00,2009-09-21 05:38:00,733.0,1,83.06
2009-09-22,77,61.0,69.0,6.0,65,67.0,0539,1749,BR HZ,0.0,29.310000000000002,29.98,5.2,17,7.7,4.0,2009-09-22 17:49:00,2009-09-22 05:39:00,730.0,0,87.09
2009-09-23,76,62.0,69.0,8.0,62,64.0,0540,1748,BR,0.0,29.445,30.12,0.6,32,4.0,4.0,2009-09-23 17:48:00,2009-09-23 05:40:00,728.0,0,78.4
2009-09-24,73,64.0,68.5,8.0,63,65.0,0541,1746,BR,0.0,29.465,30.16,4.3,6,4.7,3.5,2009-09-24 17:46:00,2009-09-24 05:41:00,725.0,0,82.61
2009-09-25,70,60.0,65.0,4.0,57,60.0,0542,1744,RA DZ BR,0.16,29.415,30.12,5.4,11,7.3,0.0,2009-09-25 17:44:00,2009-09-25 05:42:00,722.0,1,75.32
2009-09-26,69,55.5,62.25,2.0,56,59.0,0543,1742,BR,0.0,29.18,29.91,4.0,27,4.6,-2.75,2009-09-26 17:42:00,2009-09-26 05:43:00,719.0,0,79.99
2009-09-27,74,51.5,62.75,2.0,53,57.0,0544,1741,TSRA RA FG BR,0.08,28.875,29.59,8.2,22,10.2,-2.25,2009-09-27 17:41:00,2009-09-27 05:44:00,717.0,1,70.46
2009-09-28,62,49.5,55.75,-3.0,42,49.0,0545,1739,RA,0.01,28.945,29.61,20.3,29,20.7,-9.25,2009-09-28 17:39:00,2009-09-28 05:45:00,714.0,1,59.83
2009-09-29,60,48.0,54.0,-5.0,42,48.0,0546,1737, ,0.0,29.310000000000002,29.96,9.0,33,10.3,-11.0,2009-09-29 17:37:00,2009-09-29 05:46:00,711.0,0,63.76
2009-09-30,62,48.0,55.0,-4.0,40,47.0,0547,1735, ,0.0,29.415,30.11,5.7,3,6.8,-10.0,2009-09-30 17:35:00,2009-09-30 05:47:00,708.0,0,56.9
2009-10-01,59,42.5,50.75,-8.0,46,49.0,0548,1734,RA BR,0.89,29.155,29.9,9.1,13,9.5,-14.25,2009-10-01 17:34:00,2009-10-01 05:48:00,706.0,1,83.71
2009-10-02,56,47.5,51.75,-6.0,46,48.0,0549,1732,RA BR,0.21,28.835,29.55,10.5,21,12.0,-13.25,2009-10-02 17:32:00,2009-10-02 05:49:00,703.0,1,80.67
2009-10-03,57,47.0,52.0,-5.0,47,49.0,0550,1730,RA DZ BR,0.11,29.049999999999997,29.7,6.9,26,7.4,-13.0,2009-10-03 17:30:00,2009-10-03 05:50:00,700.0,1,83.01
2009-10-04,60,45.0,52.5,-4.0,43,47.0,0552,1729, ,0.0,29.310000000000002,29.98,9.0,28,9.2,-12.5,2009-10-04 17:29:00,2009-10-04 05:52:00,697.0,0,70.0
2009-10-05,62,42.5,52.25,-4.0,42,47.0,0553,1727, ,0.0,29.32,30.03,1.8,8,5.4,-12.75,2009-10-05 17:27:00,2009-10-05 05:53:00,694.0,0,67.99
2009-10-06,61,49.0,55.0,-1.0,47,51.0,0554,1725,RA DZ BR,0.03,28.935,29.65,8.8,24,14.9,-10.0,2009-10-06 17:25:00,2009-10-06 05:54:00,691.0,1,74.37
2009-10-07,60,45.0,52.5,-3.0,39,46.0,0555,1724, ,0.0,29.275,29.95,9.2,26,10.8,-12.5,2009-10-07 17:24:00,2009-10-07 05:55:00,689.0,0,59.97
2009-10-08,53,46.0,49.5,-7.0,46,48.0,0556,1722,RA DZ BR,0.12,29.215,29.92,3.3,21,4.8,-15.5,2009-10-08 17:22:00,2009-10-08 05:56:00,686.0,1,87.69
2009-10-09,52,39.5,45.75,-9.0,43,45.0,0557,1720,RA BR,0.46,29.235,29.93,9.4,34,10.0,-19.25,2009-10-09 17:20:00,2009-10-09 05:57:00,683.0,1,90.05
2009-10-10,48,32.0,40.0,-15.0,30,35.0,0558,1719, ,0.0,29.52,30.21,7.4,28,7.7,-25.0,2009-10-10 17:19:00,2009-10-10 05:58:00,681.0,0,67.2
2009-10-11,44,29.0,36.5,-17.0,22,32.0,0559,1717, ,0.0,29.635,30.35,1.5,33,5.0,-28.5,2009-10-11 17:17:00,2009-10-11 05:59:00,678.0,0,55.33
2009-10-12,48,41.5,44.75,-9.0,36,41.0,0600,1715,RA DZ BR,0.02,29.47,30.18,0.6,19,3.8,-20.25,2009-10-12 17:15:00,2009-10-12 06:00:00,675.0,1,71.22
2009-10-13,47,35.0,41.0,-12.0,32,38.0,0602,1714, ,0.0,29.630000000000003,30.35,8.5,1,10.0,-24.0,2009-10-13 17:14:00,2009-10-13 06:02:00,672.0,0,70.1
2009-10-14,48,42.0,45.0,-8.0,36,41.0,0603,1712,RA DZ BR,0.03,29.435,30.17,11.0,9,11.5,-20.0,2009-10-14 17:12:00,2009-10-14 06:03:00,669.0,1,70.54
2009-10-15,44,41.0,42.5,-10.0,38,40.0,0604,1711,RA DZ BR,0.29,29.285,30.0,8.2,6,9.1,-22.5,2009-10-15 17:11:00,2009-10-15 06:04:00,667.0,1,83.97
2009-10-16,45,39.5,42.25,-10.0,36,39.0,0605,1709,RA,0.04,29.435000000000002,30.13,8.2,35,8.2,-22.75,2009-10-16 17:09:00,2009-10-16 06:05:00,664.0,1,78.36
2009-10-17,52,37.5,44.75,-8.0,33,39.0,0606,1707,DZ,0.0,29.605,30.3,8.0,34,8.2,-20.25,2009-10-17 17:07:00,2009-10-17 06:06:00,661.0,1,63.2
2009-10-18,53,32.0,42.5,-9.0,33,39.0,0607,1706, ,0.0,29.52,30.25,6.1,21,6.9,-22.5,2009-10-18 17:06:00,2009-10-18 06:07:00,659.0,0,68.88
2009-10-19,65,43.5,54.25,4.0,41,47.0,0608,1704, ,0.0,29.285,30.0,11.4,21,11.5,-10.75,2009-10-19 17:04:00,2009-10-19 06:08:00,656.0,0,60.79
2009-10-20,62,49.5,55.75,5.0,48,52.0,0610,1703,RA,0.03,29.345,30.03,4.0,19,5.3,-9.25,2009-10-20 17:03:00,2009-10-20 06:10:00,653.0,1,75.15
2009-10-21,69,55.0,62.0,12.0,52,56.0,0611,1701,RA,0.0,29.285,29.99,11.4,21,11.5,-3.0,2009-10-21 17:01:00,2009-10-21 06:11:00,650.0,1,69.73
2009-10-22,58,48.5,53.25,3.0,48,50.0,0612,1700,RA BR,1.03,29.205,29.94,8.4,5,13.0,-11.75,2009-10-22 17:00:00,2009-10-22 06:12:00,648.0,1,82.31
2009-10-23,61,43.0,52.0,3.0,49,50.0,0613,1658,RA DZ BR,0.89,28.765,29.48,6.2,18,16.2,-13.0,2009-10-23 16:58:00,2009-10-23 06:13:00,645.0,1,89.47
2009-10-24,50,38.5,44.25,-5.0,37,40.0,0614,1657,RA DZ BR,0.04,29.065,29.73,8.3,26,8.9,-20.75,2009-10-24 16:57:00,2009-10-24 06:14:00,643.0,1,75.51
2009-10-25,62,44.0,53.0,5.0,45,49.0,0616,1656,RA BR,0.27,29.29,29.96,5.5,19,6.9,-12.0,2009-10-25 16:56:00,2009-10-25 06:16:00,640.0,1,74.18
2009-10-26,55,49.5,52.25,4.0,48,49.0,0617,1654,RA BR,0.11,29.315,30.02,4.9,21,7.5,-12.75,2009-10-26 16:54:00,2009-10-26 06:17:00,637.0,1,85.4
2009-10-27,51,46.5,48.75,0.0,45,47.0,0618,1653,RA BR,0.06,29.215,29.94,4.4,5,6.5,-16.25,2009-10-27 16:53:00,2009-10-27 06:18:00,635.0,1,86.82
2009-10-28,57,50.0,53.5,7.0,49,51.0,0619,1651,BR HZ,0.0,29.310000000000002,29.99,3.1,14,4.3,-11.5,2009-10-28 16:51:00,2009-10-28 06:19:00,632.0,0,84.68
2009-10-29,60,47.5,53.75,7.0,50,52.0,0620,1650,RA BR HZ,0.6,29.245,29.98,12.5,14,12.7,-11.25,2009-10-29 16:50:00,2009-10-29 06:20:00,630.0,1,87.09
2009-10-30,67,46.5,56.75,11.0,53,56.0,0622,1649,RA DZ BR,0.81,28.83,29.55,15.6,20,17.4,-8.25,2009-10-30 16:49:00,2009-10-30 06:22:00,627.0,1,87.25
2009-10-31,46,36.0,41.0,-5.0,31,38.0,0623,1647, ,0.0,29.215,29.86,11.1,26,11.5,-24.0,2009-10-31 16:47:00,2009-10-31 06:23:00,624.0,0,67.32
2010-05-01,70,59.5,64.75,11.0,53,58.0,0448,1849,RA BR,0.11,28.92,29.6,9.1,21,9.4,-0.25,2010-05-01 18:49:00,2010-05-01 04:48:00,841.0,1,65.69
2010-05-02,69,53.5,61.25,7.0,52,56.0,0447,1850,RA BR,0.93,28.935,29.61,4.4,25,6.1,-3.75,2010-05-02 18:50:00,2010-05-02 04:47:00,843.0,1,71.6
2010-05-03,72,51.0,61.5,7.0,45,53.0,0446,1851, ,0.0,29.1,29.77,8.8,25,9.4,-3.5,2010-05-03 18:51:00,2010-05-03 04:46:00,845.0,0,54.62
2010-05-04,79,51.5,65.25,11.0,44,54.0,0444,1852, ,0.0,29.09,29.77,13.9,21,14.2,0.25,2010-05-04 18:52:00,2010-05-04 04:44:00,848.0,0,46.1
2010-05-05,72,56.5,64.25,9.0,37,51.0,0443,1853, ,0.0,29.115,29.77,10.2,27,12.8,-0.75,2010-05-05 18:53:00,2010-05-05 04:43:00,850.0,0,36.39
2010-05-06,63,47.0,55.0,0.0,39,46.0,0442,1855,TSRA,0.01,29.299999999999997,29.99,5.7,3,9.1,-10.0,2010-05-06 18:55:00,2010-05-06 04:42:00,853.0,1,54.73
2010-05-07,59,45.5,52.25,-3.0,46,48.0,0441,1856,TSRA RA BR,0.72,29.009999999999998,29.73,2.6,34,13.2,-12.75,2010-05-07 18:56:00,2010-05-07 04:41:00,855.0,1,79.2
2010-05-08,50,42.0,46.0,-10.0,35,41.0,0439,1857,RA,0.02,29.39,30.05,14.5,30,15.2,-19.0,2010-05-08 18:57:00,2010-05-08 04:39:00,858.0,1,65.28
2010-05-09,58,37.5,47.75,-8.0,29,40.0,0438,1858, ,0.0,29.625,30.31,2.5,35,6.4,-17.25,2010-05-09 18:58:00,2010-05-09 04:38:00,860.0,0,47.99
2010-05-10,58,42.0,50.0,-6.0,31,42.0,0437,1859,RA,0.0,29.505,30.24,13.5,11,14.2,-15.0,2010-05-10 18:59:00,2010-05-10 04:37:00,862.0,1,47.86
2010-05-11,52,44.0,48.0,-9.0,46,47.0,0436,1900,RA DZ BR,0.97,29.185000000000002,29.9,5.6,9,9.9,-17.0,2010-05-11 19:00:00,2010-05-11 04:36:00,864.0,1,92.75
2010-05-12,51,45.0,48.0,-9.0,45,46.0,0435,1901,TSRA RA FG BR,0.12,29.384999999999998,30.1,8.9,6,10.4,-17.0,2010-05-12 19:01:00,2010-05-12 04:35:00,866.0,1,89.29
2010-05-13,73,48.5,60.75,3.0,53,55.0,0434,1902,TSRA RA BR,1.49,29.255000000000003,29.93,4.8,25,12.3,-4.25,2010-05-13 19:02:00,2010-05-13 04:34:00,868.0,1,75.61
2010-05-14,66,48.0,57.0,-1.0,44,50.0,0433,1903, ,0.0,29.490000000000002,30.17,10.9,26,11.2,-8.0,2010-05-14 19:03:00,2010-05-14 04:33:00,870.0,0,61.74
2010-05-15,61,45.0,53.0,-6.0,42,48.0,0432,1904, ,0.0,29.560000000000002,30.26,4.1,4,5.8,-12.0,2010-05-15 19:04:00,2010-05-15 04:32:00,872.0,0,66.14
2010-05-16,66,43.5,54.75,-5.0,43,49.0,0431,1905, ,0.0,29.46,30.18,9.7,5,10.1,-10.25,2010-05-16 19:05:00,2010-05-16 04:31:00,874.0,0,64.47
2010-05-17,58,51.0,54.5,-5.0,42,48.0,0430,1906,RA,0.01,29.32,30.04,9.6,3,9.8,-10.5,2010-05-17 19:06:00,2010-05-17 04:30:00,876.0,1,62.61
2010-05-18,65,47.5,56.25,-4.0,40,48.0,0429,1907, ,0.0,29.285,29.99,9.1,3,9.8,-8.75,2010-05-18 19:07:00,2010-05-18 04:29:00,878.0,0,54.38
2010-05-19,74,45.0,59.5,-1.0,39,51.0,0428,1908, ,0.0,29.335,30.02,5.7,4,6.4,-5.5,2010-05-19 19:08:00,2010-05-19 04:28:00,880.0,0,46.54
2010-05-20,74,49.0,61.5,0.0,49,55.0,0427,1909,RA,0.05,29.32,30.02,6.8,13,7.8,-3.5,2010-05-20 19:09:00,2010-05-20 04:27:00,882.0,1,63.5
2010-05-21,73,56.0,64.5,4.0,58,60.0,0426,1910,RA DZ BR HZ,0.21,29.18,29.88,4.6,10,6.3,-0.5,2010-05-21 19:10:00,2010-05-21 04:26:00,884.0,1,79.44
2010-05-22,74,58.0,66.0,5.0,59,61.0,0425,1911,FG+ BR HZ,0.0,29.259999999999998,29.94,3.4,12,5.4,1.0,2010-05-22 19:11:00,2010-05-22 04:25:00,886.0,0,78.16
2010-05-23,89,63.5,76.25,15.0,66,69.0,0425,1912, ,0.0,29.295,29.97,9.8,18,10.0,11.25,2010-05-23 19:12:00,2010-05-23 04:25:00,887.0,0,70.61
2010-05-24,91,71.5,81.25,19.0,67,72.0,0424,1913, ,0.0,29.36,30.03,6.6,14,8.2,16.25,2010-05-24 19:13:00,2010-05-24 04:24:00,889.0,0,62.01
2010-05-25,88,70.0,79.0,17.0,62,68.0,0423,1914, ,0.0,29.36,30.04,5.1,13,7.8,14.0,2010-05-25 19:14:00,2010-05-25 04:23:00,891.0,0,56.06
2010-05-26,87,68.0,77.5,15.0,63,68.0,0422,1915, ,0.0,29.314999999999998,30.0,3.1,3,4.5,12.5,2010-05-26 19:15:00,2010-05-26 04:22:00,893.0,0,61.01
2010-05-27,77,62.0,69.5,7.0,50,59.0,0422,1916, ,0.0,29.335,30.03,10.4,3,10.7,4.5,2010-05-27 19:16:00,2010-05-27 04:22:00,894.0,0,49.91
2010-05-28,79,58.0,68.5,5.0,50,58.0,0421,1916, ,0.0,29.305,30.01,7.8,3,8.4,3.5,2010-05-28 19:16:00,2010-05-28 04:21:00,895.0,0,51.65
2010-05-29,86,60.5,73.25,9.0,57,63.0,0421,1917, ,0.0,29.255000000000003,29.95,5.0,5,5.8,8.25,2010-05-29 19:17:00,2010-05-29 04:21:00,896.0,0,56.78
2010-05-30,91,62.5,76.75,12.0,59,66.0,0420,1918, ,0.0,29.195,29.88,4.6,18,5.9,11.75,2010-05-30 19:18:00,2010-05-30 04:20:00,898.0,0,54.28
2010-05-31,81,65.5,73.25,10.0,64,67.0,0420,1919,TSRA RA BR,0.26,29.18,29.86,0.6,24,4.7,8.25,2010-05-31 19:19:00,2010-05-31 04:20:00,899.0,1,72.81
2010-06-01,85,64.0,74.5,10.0,62,67.0,0419,1920,BR HZ,0.0,29.135,29.84,5.1,19,6.0,9.5,2010-06-01 19:20:00,2010-06-01 04:19:00,901.0,0,65.08
2010-06-02,77,58.0,67.5,3.0,61,64.0,0419,1920,TSRA RA BR,1.02,29.025,29.71,3.6,34,8.7,2.5,2010-06-02 19:20:00,2010-06-02 04:19:00,901.0,1,79.68
2010-06-03,71,57.0,64.0,0.0,46,55.0,0418,1921, ,0.0,29.125,29.81,6.7,4,7.8,-1.0,2010-06-03 19:21:00,2010-06-03 04:18:00,903.0,0,51.95
2010-06-04,83,58.5,70.75,6.0,60,65.0,0418,1922, ,0.0,29.035,29.73,7.8,22,9.8,5.75,2010-06-04 19:22:00,2010-06-04 04:18:00,904.0,0,68.8
2010-06-05,79,60.0,69.5,5.0,65,67.0,0417,1923,RA BR,0.15,28.975,29.66,5.0,23,7.8,4.5,2010-06-05 19:23:00,2010-06-05 04:17:00,906.0,1,85.62
2010-06-06,76,56.5,66.25,0.0,55,59.0,0417,1923,RA,0.0,29.189999999999998,29.84,9.2,32,11.2,1.25,2010-06-06 19:23:00,2010-06-06 04:17:00,906.0,1,67.08
2010-06-07,70,55.0,62.5,-4.0,49,55.0,0417,1924, ,0.0,29.375,30.05,6.4,8,6.9,-2.5,2010-06-07 19:24:00,2010-06-07 04:17:00,907.0,0,61.3
2010-06-08,67,58.5,62.75,-3.0,57,59.0,0417,1925,RA BR,0.45,29.25,29.97,8.8,13,10.1,-2.25,2010-06-08 19:25:00,2010-06-08 04:17:00,908.0,1,81.49
2010-06-09,83,66.0,74.5,8.0,56,63.0,0416,1925,BR,0.0,29.16,29.84,10.2,28,10.8,9.5,2010-06-09 19:25:00,2010-06-09 04:16:00,909.0,0,52.52
2010-06-10,77,59.0,68.0,1.0,54,60.0,0416,1926, ,0.0,29.285,29.96,4.8,7,6.7,3.0,2010-06-10 19:26:00,2010-06-10 04:16:00,910.0,0,60.88
2010-06-11,89,64.0,76.5,10.0,67,71.0,0416,1926,TS RA,0.02,29.21,29.89,8.8,19,10.5,11.5,2010-06-11 19:26:00,2010-06-11 04:16:00,910.0,1,72.49
2010-06-12,77,62.0,69.5,2.0,63,65.0,0416,1927,TSRA RA BR,0.34,29.28,29.96,3.9,4,8.1,4.5,2010-06-12 19:27:00,2010-06-12 04:16:00,911.0,1,79.83
2010-06-13,71,61.5,66.25,-1.0,62,64.0,0416,1927,RA BR,0.25,29.29,29.98,3.5,9,5.0,1.25,2010-06-13 19:27:00,2010-06-13 04:16:00,911.0,1,86.19
2010-06-14,70,60.5,65.25,-3.0,61,62.0,0416,1928,RA BR,0.0,29.255000000000003,29.94,6.2,4,6.6,0.25,2010-06-14 19:28:00,2010-06-14 04:16:00,912.0,1,86.14
2010-06-15,79,60.5,69.75,2.0,66,67.0,0416,1928,RA BR,0.59,29.195,29.89,2.2,19,5.5,4.75,2010-06-15 19:28:00,2010-06-15 04:16:00,912.0,1,87.89
2010-06-16,82,64.0,73.0,4.0,61,65.0,0416,1929, ,0.0,29.310000000000002,29.98,5.9,28,9.0,8.0,2010-06-16 19:29:00,2010-06-16 04:16:00,913.0,0,66.06
2010-06-17,84,65.5,74.75,5.0,62,67.0,0416,1929, ,0.0,29.33,30.01,5.8,14,7.5,9.75,2010-06-17 19:29:00,2010-06-17 04:16:00,913.0,0,64.54
2010-06-18,90,66.5,78.25,9.0,66,69.0,0416,1929,TSRA BR,0.87,29.21,29.92,6.8,21,10.4,13.25,2010-06-18 19:29:00,2010-06-18 04:16:00,913.0,1,66.09
2010-06-19,85,66.0,75.5,6.0,61,66.0,0416,1930, ,0.0,29.27,29.94,9.8,28,10.6,10.5,2010-06-19 19:30:00,2010-06-19 04:16:00,914.0,0,60.75
2010-06-20,81,65.5,73.25,3.0,61,65.0,0416,1930, ,0.0,29.369999999999997,30.04,3.8,8,4.7,8.25,2010-06-20 19:30:00,2010-06-20 04:16:00,914.0,0,65.51
2010-06-21,85,67.5,76.25,6.0,66,69.0,0416,1930,TSRA BR,0.22,29.285,29.97,5.6,16,8.4,11.25,2010-06-21 19:30:00,2010-06-21 04:16:00,914.0,1,70.61
2010-06-22,85,69.5,77.25,7.0,68,71.0,0417,1931, ,0.0,29.310000000000002,29.98,5.9,23,6.9,12.25,2010-06-22 19:31:00,2010-06-22 04:17:00,914.0,0,73.19
2010-06-23,87,68.0,77.5,8.0,70,71.0,0417,1931,TS TSRA RA BR,0.87,29.195,29.89,10.2,22,11.5,12.5,2010-06-23 19:31:00,2010-06-23 04:17:00,914.0,1,77.74
2010-06-24,84,65.0,74.5,4.0,60,65.0,0417,1931, ,0.0,29.354999999999997,30.03,5.4,32,8.7,9.5,2010-06-24 19:31:00,2010-06-24 04:17:00,914.0,0,60.63
2010-06-25,84,64.0,74.0,2.0,62,67.0,0417,1931, ,0.0,29.310000000000002,30.0,6.4,20,7.3,9.0,2010-06-25 19:31:00,2010-06-25 04:17:00,914.0,0,66.18
2010-06-26,87,68.5,77.75,7.0,66,70.0,0418,1931,TS TSRA,0.85,29.130000000000003,29.83,1.0,11,6.7,12.75,2010-06-26 19:31:00,2010-06-26 04:18:00,913.0,1,67.19
2010-06-27,85,72.0,78.5,8.0,70,73.0,0418,1931, ,0.54,28.924999999999997,29.62,7.4,24,9.1,13.5,2010-06-27 19:31:00,2010-06-27 04:18:00,913.0,0,75.22
2010-06-28,82,64.0,73.0,2.0,59,65.0,0419,1931, ,0.0,29.104999999999997,29.76,9.4,31,11.3,8.0,2010-06-28 19:31:00,2010-06-28 04:19:00,912.0,0,61.52
2010-06-29,75,60.5,67.75,-4.0,53,59.0,0419,1931, ,0.0,29.435000000000002,30.09,6.2,4,7.5,2.75,2010-06-29 19:31:00,2010-06-29 04:19:00,912.0,0,59.2
2010-06-30,75,56.5,65.75,-6.0,50,57.0,0419,1931, ,0.0,29.57,30.25,3.7,4,6.0,0.75,2010-06-30 19:31:00,2010-06-30 04:19:00,912.0,0,56.79
2010-07-01,77,56.5,66.75,-6.0,48,57.0,0420,1931, ,0.0,29.619999999999997,30.33,5.0,9,5.5,1.75,2010-07-01 19:31:00,2010-07-01 04:20:00,911.0,0,50.91
2010-07-02,83,60.5,71.75,-1.0,53,61.0,0420,1931, ,0.0,29.494999999999997,30.2,7.9,19,8.1,6.75,2010-07-02 19:31:00,2010-07-02 04:20:00,911.0,0,51.65
2010-07-03,87,62.0,74.5,2.0,56,63.0,0421,1931, ,0.0,29.335,30.04,8.5,20,9.0,9.5,2010-07-03 19:31:00,2010-07-03 04:21:00,910.0,0,52.52
2010-07-04,91,70.0,80.5,8.0,66,71.0,0422,1930, ,0.0,29.23,29.91,10.2,22,10.5,15.5,2010-07-04 19:30:00,2010-07-04 04:22:00,908.0,0,61.39
