,id,pid,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,mo_sold,sale_type,saleprice
625,517,528456240,bin_01,75.0,7862,3,4,Inside,3,Somerst,1Story,6,5,2009,2009,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,27.0,1.0,0.0,1191.0,5,5,1218,1218,0.0,2.0,0.0,2.0,1.0,4,4,8,0.0,0.0,Attchd,2009.0,3.0,676.0,3.0,3.0,2,0.0,102.0,0.0,0.0,9,New,208300
626,1566,914467050,bin_03,0.0,11050,4,4,Inside,3,Mitchel,2Story,7,5,1996,1997,None,0.0,3,3,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,910.0,5,5,910,1820,0.0,2.0,1.0,3.0,1.0,4,8,8,1.0,3.0,Attchd,1996.0,1.0,816.0,3.0,3.0,2,318.0,32.0,0.0,0.0,9,WD ,213000
627,1439,907187030,bin_03,57.0,8924,3,4,CulDSac,3,CollgCr,2Story,7,5,1998,1999,None,0.0,3,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,880.0,5,5,880,1724,0.0,2.0,1.0,3.0,1.0,4,8,8,0.0,0.0,Attchd,1998.0,3.0,527.0,3.0,3.0,2,120.0,155.0,0.0,0.0,7,WD ,188000
628,2577,535177100,bin_01,0.0,9610,3,4,Corner,3,NAmes,1Story,6,6,1958,1958,BrkFace,632.0,3,3,CBlock,3.0,3.0,1.0,3.0,203.0,1.0,0.0,918.0,5,4,1336,1336,0.0,1.0,1.0,3.0,1.0,3,7,8,1.0,3.0,Attchd,1958.0,2.0,488.0,3.0,3.0,2,80.0,0.0,0.0,0.0,12,WD ,162000
629,2241,910205130,bin_06,75.0,13710,4,4,Inside,3,IDOTRR,1.5Fin,5,5,1950,1950,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,420.0,1.0,0.0,490.0,3,4,910,1558,0.0,1.0,1.0,4.0,1.0,3,6,8,0.0,0.0,Attchd,1950.0,1.0,282.0,3.0,3.0,2,289.0,0.0,0.0,0.0,6,WD ,152000
630,71,528477080,bin_03,100.0,12552,4,4,Corner,3,Somerst,2Story,7,5,2004,2005,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,222.0,1.0,0.0,769.0,5,5,991,1947,0.0,2.0,1.0,3.0,1.0,4,8,8,1.0,4.0,Attchd,2004.0,2.0,678.0,3.0,3.0,2,0.0,136.0,0.0,0.0,5,WD ,254900
631,1143,531384030,bin_03,43.0,14565,2,4,CulDSac,3,SawyerW,2Story,7,5,1994,1995,BrkFace,145.0,4,3,PConc,4.0,3.0,3.0,6.0,537.0,1.0,0.0,295.0,5,5,832,1657,0.0,2.0,1.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,1994.0,2.0,483.0,3.0,3.0,2,144.0,74.0,0.0,0.0,11,WD ,189000
632,1021,527302185,bin_01,56.0,18559,3,4,CulDSac,3,NWAmes,1Story,7,5,1978,1978,BrkFace,383.0,4,4,CBlock,4.0,3.0,1.0,6.0,1206.0,3.0,186.0,656.0,3,5,2064,2064,1.0,2.0,0.0,3.0,1.0,4,7,8,2.0,2.0,Attchd,1978.0,3.0,550.0,3.0,3.0,2,200.0,0.0,0.0,0.0,8,WD ,235000
633,1416,905479110,bin_08,68.0,10880,4,4,Inside,3,Edwards,1Story,5,5,1950,1950,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,1040.0,1.0,0.0,124.0,3,5,1164,1164,1.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,Detchd,1950.0,1.0,240.0,3.0,3.0,2,0.0,48.0,0.0,0.0,8,ConLD,125000
634,35,527453150,bin_07,24.0,2280,4,4,FR2,3,NPkVill,1Story,7,6,1975,1975,None,0.0,3,3,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,836.0,5,5,836,836,0.0,1.0,0.0,2.0,1.0,3,4,8,0.0,0.0,Attchd,1975.0,1.0,308.0,3.0,3.0,2,0.0,30.0,0.0,0.0,6,WD ,120000
635,2904,923125030,bin_01,125.0,31250,4,4,Inside,3,Mitchel,1Story,1,3,1951,1951,None,0.0,3,2,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1600,1600,0.0,1.0,1.0,3.0,1.0,3,6,5,0.0,0.0,Attchd,1951.0,1.0,270.0,2.0,3.0,0,0.0,0.0,135.0,0.0,5,WD ,81500
636,2174,908127100,bin_06,81.0,11841,4,4,Inside,3,Edwards,SFoyer,6,5,1990,1990,BrkFace,104.0,3,4,CBlock,4.0,3.0,3.0,6.0,816.0,1.0,0.0,0.0,3,5,816,816,1.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,32.0,0.0,0.0,5,WD ,118500
637,522,528458160,bin_01,85.0,9187,4,4,Inside,3,Somerst,1Story,9,5,2009,2009,Stone,162.0,5,3,PConc,5.0,3.0,2.0,6.0,1121.0,1.0,0.0,645.0,5,5,1766,1766,1.0,2.0,1.0,2.0,1.0,5,7,8,1.0,4.0,Attchd,2009.0,3.0,478.0,3.0,3.0,2,195.0,130.0,0.0,0.0,10,New,370878
638,2211,909275030,bin_06,82.0,6270,4,4,Inside,3,Crawfor,2Story,5,6,1949,1950,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,284.0,1.0,0.0,717.0,3,4,1001,2002,0.0,2.0,0.0,4.0,2.0,3,8,8,0.0,0.0,2Types,1949.0,1.0,871.0,3.0,3.0,2,0.0,0.0,0.0,0.0,8,WD ,145000
639,1539,909425010,bin_06,0.0,15660,3,4,Corner,3,Crawfor,1.5Fin,7,9,1939,2006,BrkFace,312.0,4,4,CBlock,3.0,3.0,1.0,4.0,341.0,1.0,0.0,457.0,5,5,1137,1954,0.0,1.0,1.0,3.0,1.0,4,8,8,2.0,3.0,Attchd,1939.0,1.0,431.0,3.0,3.0,2,0.0,119.0,150.0,0.0,5,WD ,311500
640,2420,528228280,bin_07,43.0,3087,4,4,Inside,3,Blmngtn,1Story,7,5,2006,2006,BrkFace,14.0,4,3,PConc,4.0,3.0,3.0,6.0,453.0,1.0,0.0,767.0,5,5,1364,1364,1.0,2.0,0.0,2.0,1.0,4,6,8,1.0,4.0,Attchd,2006.0,3.0,437.0,3.0,3.0,2,100.0,16.0,0.0,0.0,11,New,210250
641,2779,907192010,bin_03,95.0,13450,3,4,Corner,3,CollgCr,2Story,7,5,2002,2002,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,700.0,1.0,0.0,216.0,5,5,920,1861,1.0,2.0,1.0,3.0,1.0,4,8,8,0.0,0.0,BuiltIn,2002.0,2.0,492.0,3.0,3.0,2,146.0,91.0,0.0,0.0,6,WD ,200000
642,953,914476020,bin_06,75.0,10125,4,4,Inside,3,Mitchel,1.5Fin,5,5,1977,1977,None,0.0,3,3,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1302,1734,0.0,2.0,0.0,4.0,2.0,4,8,8,0.0,0.0,Attchd,1977.0,1.0,539.0,3.0,3.0,2,0.0,0.0,0.0,0.0,8,COD,126000
643,658,535377150,bin_04,80.0,8146,4,4,Corner,3,OldTown,2Story,4,8,1900,2003,None,0.0,4,4,BrkTil,2.0,3.0,1.0,1.0,0.0,1.0,0.0,405.0,4,5,717,1039,0.0,1.0,0.0,2.0,1.0,3,6,8,0.0,0.0,Detchd,1940.0,1.0,281.0,3.0,3.0,0,0.0,0.0,168.0,111.0,5,WD ,114000
644,714,902301060,bin_04,60.0,9600,4,4,Inside,3,OldTown,2Story,4,4,1910,1950,None,0.0,4,4,BrkTil,2.0,3.0,1.0,1.0,0.0,1.0,0.0,677.0,3,5,833,1510,0.0,2.0,0.0,3.0,1.0,4,7,8,0.0,0.0,Detchd,1974.0,1.0,720.0,3.0,3.0,0,0.0,0.0,160.0,0.0,6,WD ,87500
645,1637,527212060,bin_03,98.0,12328,3,4,Inside,3,StoneBr,2Story,8,5,2005,2005,Stone,146.0,4,3,PConc,5.0,3.0,2.0,6.0,986.0,1.0,0.0,163.0,5,5,1164,2541,1.0,3.0,1.0,4.0,1.0,5,10,8,1.0,4.0,BuiltIn,2005.0,3.0,729.0,3.0,3.0,2,120.0,32.0,0.0,0.0,7,WD ,349265
646,538,531369020,bin_01,76.0,10141,3,4,Inside,3,SawyerW,1Story,8,5,2004,2004,BrkFace,264.0,4,3,PConc,4.0,3.0,4.0,4.0,516.0,3.0,774.0,222.0,5,5,1512,1512,0.0,2.0,0.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,2004.0,2.0,845.0,3.0,3.0,2,210.0,36.0,0.0,0.0,1,WD ,203000
647,546,531385020,bin_01,65.0,8529,3,4,Inside,3,SawyerW,1Story,7,5,2001,2001,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,20.0,1.0,0.0,1434.0,5,5,1434,1434,0.0,2.0,0.0,3.0,1.0,4,6,8,1.0,3.0,Attchd,2001.0,2.0,527.0,3.0,3.0,2,290.0,39.0,0.0,0.0,4,WD ,189000
648,533,528490070,bin_03,65.0,8127,3,4,Inside,3,Somerst,2Story,7,5,2003,2003,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,410.0,1.0,0.0,402.0,5,5,812,1653,1.0,2.0,1.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,2003.0,2.0,628.0,3.0,3.0,2,0.0,45.0,0.0,0.0,3,WD ,209000
649,718,902327070,bin_04,70.0,8400,4,4,Corner,3,OldTown,2Story,6,7,1900,1950,None,0.0,3,3,BrkTil,2.0,4.0,2.0,1.0,0.0,1.0,0.0,917.0,4,4,1090,2007,0.0,2.0,0.0,3.0,1.0,5,8,8,0.0,0.0,Detchd,1930.0,1.0,357.0,3.0,3.0,2,0.0,235.0,0.0,0.0,6,WD ,160000
650,1830,532479050,bin_01,44.0,10751,3,4,CulDSac,3,Sawyer,1Story,5,5,1974,1974,BrkFace,44.0,3,3,CBlock,2.0,3.0,4.0,5.0,787.0,1.0,0.0,250.0,3,5,1037,1037,1.0,1.0,0.0,2.0,1.0,3,5,8,0.0,0.0,Attchd,1974.0,2.0,431.0,3.0,3.0,2,136.0,47.0,0.0,0.0,8,WD ,129000
651,2929,924100070,bin_01,77.0,10010,4,4,Inside,2,Mitchel,1Story,5,5,1974,1975,None,0.0,3,3,CBlock,4.0,3.0,3.0,5.0,1071.0,2.0,123.0,195.0,4,5,1389,1389,1.0,1.0,0.0,2.0,1.0,3,6,8,1.0,3.0,Attchd,1975.0,2.0,418.0,3.0,3.0,2,240.0,38.0,0.0,0.0,4,WD ,170000
652,2207,909254140,bin_02,40.0,4280,4,4,Inside,3,Crawfor,1Story,5,6,1913,2002,None,0.0,3,3,PConc,3.0,3.0,1.0,2.0,365.0,1.0,0.0,75.0,3,5,694,694,0.0,1.0,0.0,2.0,1.0,4,4,8,1.0,4.0,Detchd,1990.0,1.0,352.0,4.0,3.0,1,0.0,0.0,34.0,0.0,3,WD ,90350
653,1417,905480150,bin_06,60.0,9600,4,4,Corner,3,Edwards,1.5Fin,6,5,1924,1950,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,572.0,2,3,572,1096,0.0,1.0,0.0,2.0,1.0,3,5,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.0,128.0,0.0,4,WD ,79000
654,2787,907203040,bin_01,70.0,9800,4,4,Corner,3,CollgCr,1Story,5,7,1972,1972,None,0.0,3,3,PConc,3.0,3.0,1.0,5.0,894.0,1.0,0.0,0.0,3,5,894,894,1.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,Attchd,1975.0,1.0,552.0,3.0,3.0,2,256.0,0.0,0.0,0.0,7,WD ,149900
655,1037,527403360,bin_01,63.0,7560,4,4,Inside,3,NAmes,1Story,5,5,1971,1971,None,0.0,3,3,CBlock,4.0,3.0,1.0,3.0,119.0,5.0,613.0,132.0,3,5,864,864,1.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,Detchd,1977.0,1.0,576.0,3.0,3.0,2,0.0,0.0,0.0,0.0,5,WD ,123000
656,2659,902305090,bin_04,60.0,9600,4,4,Inside,3,OldTown,2Story,4,2,1900,1950,None,0.0,3,3,BrkTil,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1095.0,2,5,1095,1774,1.0,2.0,0.0,4.0,2.0,3,8,6,0.0,0.0,2Types,1920.0,1.0,779.0,2.0,2.0,0,0.0,0.0,90.0,0.0,5,WD ,87000
657,1567,914475020,bin_05,76.0,9880,4,4,Inside,3,Mitchel,SLvl,6,6,1977,1977,None,0.0,3,3,CBlock,3.0,3.0,3.0,5.0,522.0,1.0,0.0,574.0,3,5,1118,1118,1.0,1.0,0.0,3.0,1.0,3,6,8,1.0,1.0,Attchd,1977.0,3.0,358.0,3.0,3.0,2,203.0,0.0,0.0,0.0,7,WD ,171000
658,1225,534477080,bin_06,80.0,9600,4,4,Inside,3,NAmes,1.5Fin,6,5,1950,1950,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,280.0,1.0,0.0,752.0,3,4,1032,1252,0.0,1.0,0.0,3.0,1.0,3,6,8,0.0,0.0,Attchd,1950.0,1.0,288.0,3.0,3.0,2,0.0,0.0,96.0,0.0,4,WD ,119000
659,685,535453200,bin_01,70.0,7931,4,4,Inside,3,NAmes,1Story,5,5,1959,1959,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,1148.0,1.0,0.0,0.0,3,5,1148,1148,1.0,1.0,0.0,3.0,1.0,3,6,8,0.0,0.0,Attchd,1959.0,1.0,672.0,3.0,3.0,2,0.0,0.0,0.0,0.0,7,WD ,132500
660,1358,903427090,bin_04,0.0,5100,4,4,Inside,3,OldTown,2Story,8,7,1925,1996,None,0.0,3,4,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,588.0,2,5,833,1666,0.0,1.0,0.0,3.0,1.0,4,7,8,1.0,4.0,Detchd,1925.0,1.0,228.0,3.0,3.0,2,192.0,63.0,0.0,0.0,6,WD ,161000
661,1461,907255030,bin_03,0.0,9720,3,4,CulDSac,3,CollgCr,2Story,9,5,2001,2002,BrkFace,134.0,4,3,PConc,4.0,3.0,2.0,6.0,1194.0,1.0,0.0,163.0,5,5,1366,1947,1.0,2.0,1.0,3.0,1.0,4,7,8,1.0,3.0,BuiltIn,2001.0,3.0,725.0,3.0,3.0,2,168.0,116.0,0.0,0.0,1,WD ,274000
662,221,905104210,bin_01,70.0,8521,4,4,FR2,3,Sawyer,1Story,5,5,1967,1967,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,842.0,1.0,0.0,70.0,3,5,912,912,0.0,1.0,0.0,3.0,1.0,3,5,8,1.0,2.0,Detchd,1974.0,1.0,336.0,3.0,3.0,2,0.0,0.0,0.0,0.0,5,WD ,125000
663,2187,908225310,bin_06,52.0,8741,4,4,Inside,3,Edwards,1Story,5,6,1946,1950,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1195.0,3,5,1195,1195,0.0,2.0,0.0,4.0,2.0,3,8,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,118.0,0.0,0.0,0.0,7,WD ,98500
664,2504,533128090,bin_01,89.0,12461,4,4,Corner,3,NoRidge,1Story,8,5,1994,1995,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,1456.0,1.0,0.0,168.0,5,5,1624,1624,1.0,2.0,0.0,2.0,1.0,4,5,8,1.0,2.0,Attchd,1994.0,2.0,757.0,3.0,3.0,2,0.0,114.0,192.0,0.0,7,WD ,262000
665,855,907201280,bin_01,76.0,6950,3,4,Inside,3,CollgCr,1Story,5,7,1979,1979,BrkFace,40.0,3,3,CBlock,3.0,3.0,1.0,5.0,710.0,4.0,72.0,132.0,3,5,914,914,1.0,1.0,0.0,2.0,1.0,3,5,8,0.0,0.0,Attchd,1979.0,1.0,444.0,3.0,3.0,2,0.0,0.0,0.0,0.0,10,WD ,134900
666,2258,916326040,bin_01,115.0,16905,4,4,Inside,3,Timber,1Story,5,6,1959,1959,None,0.0,3,4,CBlock,3.0,3.0,4.0,4.0,967.0,1.0,0.0,383.0,4,5,1328,1328,0.0,1.0,1.0,2.0,1.0,3,5,8,2.0,4.0,Attchd,1959.0,2.0,308.0,3.0,3.0,1,0.0,104.0,0.0,0.0,7,WD ,170000
667,2205,909254100,bin_04,53.0,7155,4,4,Inside,3,Crawfor,2Story,6,8,1926,1991,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,686.0,3,5,686,1461,0.0,1.0,0.0,3.0,1.0,3,6,8,1.0,4.0,Detchd,1926.0,1.0,225.0,3.0,3.0,0,0.0,0.0,116.0,0.0,7,WD ,135000
668,1158,533125080,bin_03,0.0,9205,3,4,Inside,3,NoRidge,2Story,6,5,1990,1991,BrkFace,304.0,4,3,PConc,4.0,3.0,1.0,5.0,704.0,1.0,0.0,226.0,5,5,1364,2683,1.0,2.0,1.0,4.0,1.0,4,9,8,2.0,4.0,Attchd,1990.0,2.0,473.0,3.0,3.0,2,237.0,251.0,0.0,196.0,6,WD ,290000
669,1741,528222090,bin_01,64.0,7697,4,4,Inside,3,Gilbert,1Story,7,6,2007,2007,BrkFace,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1246.0,5,5,1258,1258,0.0,2.0,0.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,2007.0,2.0,462.0,3.0,3.0,2,0.0,0.0,0.0,0.0,8,New,173500
670,2735,905426100,bin_01,78.0,7800,4,4,Inside,2,Edwards,2Story,5,8,1948,2002,None,0.0,3,4,CBlock,3.0,4.0,1.0,6.0,603.0,1.0,0.0,293.0,5,5,1112,2008,1.0,3.0,0.0,3.0,1.0,5,8,8,0.0,0.0,Attchd,1948.0,1.0,230.0,3.0,3.0,2,103.0,0.0,0.0,0.0,8,WD ,225000
671,1888,534278150,bin_01,0.0,14357,3,4,CulDSac,3,NAmes,1Story,5,5,1961,1961,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,311.0,2.0,167.0,386.0,3,5,1187,1187,1.0,1.0,0.0,2.0,1.0,3,6,8,1.0,3.0,Attchd,1961.0,2.0,440.0,3.0,3.0,2,128.0,0.0,0.0,0.0,8,CWD,140500
672,2121,907125120,bin_01,65.0,8775,4,4,Inside,3,CollgCr,1Story,5,5,1994,1994,None,0.0,3,3,PConc,4.0,3.0,1.0,6.0,495.0,1.0,0.0,495.0,4,5,990,990,0.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,Attchd,1996.0,1.0,299.0,3.0,3.0,2,0.0,64.0,0.0,0.0,4,WD ,126000
673,1176,533236060,bin_09,24.0,2645,4,4,Inside,3,Somerst,2Story,8,5,1999,1999,BrkFace,466.0,4,3,PConc,4.0,3.0,1.0,6.0,612.0,1.0,0.0,348.0,5,5,962,1586,1.0,2.0,1.0,3.0,1.0,4,7,8,0.0,0.0,Detchd,1999.0,1.0,480.0,3.0,3.0,2,169.0,0.0,0.0,0.0,12,WD ,170000
674,2773,907135230,bin_01,43.0,13568,2,4,CulDSac,3,CollgCr,1Story,5,5,1995,1995,None,0.0,3,3,PConc,4.0,3.0,1.0,5.0,716.0,1.0,0.0,274.0,5,5,990,990,0.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,Attchd,1996.0,1.0,576.0,3.0,3.0,2,224.0,0.0,0.0,0.0,7,WD ,156000
675,2619,535426195,bin_01,47.0,16321,3,4,CulDSac,3,NAmes,1Story,5,6,1957,1997,None,0.0,3,3,CBlock,3.0,3.0,4.0,4.0,1277.0,1.0,0.0,207.0,3,5,1600,1600,1.0,1.0,0.0,2.0,1.0,3,6,8,2.0,4.0,Attchd,1957.0,2.0,319.0,3.0,3.0,2,288.0,258.0,0.0,0.0,12,WD ,207500
676,1796,528458080,bin_03,72.0,8640,4,4,Inside,3,Somerst,2Story,8,5,2007,2007,None,0.0,4,3,PConc,4.0,3.0,3.0,6.0,350.0,1.0,0.0,546.0,5,5,896,1792,0.0,2.0,1.0,3.0,1.0,4,8,8,0.0,0.0,Attchd,2007.0,3.0,590.0,3.0,3.0,2,184.0,96.0,0.0,0.0,11,New,255000
677,1598,923225370,bin_09,21.0,1596,4,4,Inside,3,MeadowV,SLvl,4,6,1973,1973,None,0.0,3,3,CBlock,4.0,3.0,4.0,6.0,437.0,1.0,0.0,25.0,3,5,526,988,1.0,1.0,0.0,1.0,1.0,3,4,8,1.0,1.0,BuiltIn,1973.0,2.0,297.0,3.0,3.0,2,0.0,101.0,0.0,0.0,7,WD ,94900
678,1965,535453150,bin_01,70.0,7315,4,4,Inside,3,NAmes,1Story,5,6,1958,1958,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,625.0,1.0,0.0,545.0,3,5,1170,1170,0.0,1.0,0.0,3.0,1.0,3,6,8,1.0,3.0,Attchd,1958.0,2.0,338.0,3.0,3.0,2,0.0,0.0,0.0,225.0,3,WD ,140000
679,2651,902134060,bin_04,42.0,7614,4,4,Inside,2,OldTown,2Story,3,5,1905,1950,None,0.0,3,3,BrkTil,3.0,2.0,2.0,1.0,0.0,1.0,0.0,738.0,4,4,714,1376,0.0,1.0,0.0,2.0,1.0,3,7,8,0.0,0.0,Detchd,1930.0,1.0,216.0,3.0,3.0,0,0.0,0.0,104.0,225.0,3,WD ,96900
680,609,534402140,bin_01,0.0,11000,3,4,CulDSac,3,NAmes,1Story,5,6,1966,1966,BrkFace,200.0,3,3,CBlock,3.0,3.0,2.0,4.0,740.0,3.0,230.0,184.0,5,5,1154,1154,0.0,1.0,1.0,3.0,1.0,3,6,8,1.0,1.0,Attchd,1966.0,2.0,480.0,3.0,3.0,2,0.0,58.0,0.0,0.0,11,WD ,154000
681,1990,902300020,bin_04,0.0,10337,3,4,Inside,3,OldTown,2Story,8,9,1910,1999,None,0.0,4,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,725.0,5,5,909,1772,0.0,2.0,1.0,3.0,1.0,4,7,8,0.0,0.0,Detchd,1992.0,1.0,816.0,3.0,3.0,2,0.0,0.0,0.0,0.0,5,WD ,184900
682,1053,528104050,bin_01,114.0,14803,4,4,Inside,3,NridgHt,1Story,10,5,2007,2008,BrkFace,816.0,5,3,PConc,5.0,3.0,3.0,6.0,1636.0,1.0,0.0,442.0,5,5,2084,2084,1.0,2.0,0.0,2.0,1.0,5,7,8,1.0,4.0,Attchd,2007.0,3.0,1220.0,3.0,3.0,2,188.0,45.0,0.0,0.0,6,New,385000
683,2877,910207110,bin_02,50.0,8765,4,4,Inside,3,IDOTRR,1Story,4,6,1936,1950,None,0.0,3,3,BrkTil,3.0,3.0,1.0,5.0,285.0,1.0,0.0,666.0,5,5,951,951,0.0,1.0,0.0,2.0,1.0,3,6,8,0.0,0.0,Detchd,1936.0,1.0,327.0,3.0,3.0,2,0.0,28.0,0.0,0.0,4,WD ,106500
684,497,528327070,bin_03,106.0,12720,4,4,Inside,3,NoRidge,2Story,8,5,2000,2000,BrkFace,150.0,4,3,PConc,4.0,3.0,2.0,6.0,1173.0,1.0,0.0,282.0,5,5,1466,2687,1.0,2.0,1.0,4.0,1.0,4,10,8,2.0,3.0,BuiltIn,2000.0,2.0,810.0,3.0,3.0,2,252.0,30.0,0.0,0.0,9,WD ,327000
685,514,528441090,bin_01,85.0,11128,4,4,Corner,3,Somerst,1Story,9,5,2005,2006,Stone,198.0,5,3,PConc,5.0,3.0,4.0,6.0,2158.0,1.0,0.0,300.0,5,5,2490,2490,1.0,2.0,0.0,2.0,1.0,5,9,8,2.0,4.0,Attchd,2005.0,3.0,795.0,3.0,3.0,2,70.0,226.0,0.0,0.0,10,WD ,468000
686,759,903481120,bin_06,60.0,5160,4,4,Corner,3,IDOTRR,1.5Fin,6,6,1927,1950,None,0.0,3,2,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1204.0,3,4,1204,1666,0.0,1.0,0.0,3.0,1.0,3,4,8,0.0,0.0,Detchd,1927.0,1.0,384.0,2.0,3.0,2,0.0,0.0,148.0,0.0,8,WD ,135000
687,2474,531375070,bin_01,63.0,13072,4,4,Inside,3,SawyerW,1Story,6,5,2005,2005,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1141.0,5,5,1141,1141,0.0,1.0,1.0,3.0,1.0,3,6,8,0.0,0.0,Detchd,2005.0,1.0,484.0,3.0,3.0,2,0.0,0.0,0.0,0.0,3,WD ,142500
688,1193,534201240,bin_03,73.0,8814,4,4,Inside,3,NAmes,2Story,5,6,1968,1968,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,732.0,1.0,0.0,0.0,5,5,732,1464,0.0,1.0,1.0,4.0,1.0,3,7,8,0.0,0.0,Attchd,1968.0,1.0,470.0,3.0,3.0,2,0.0,40.0,0.0,0.0,6,WD ,141000
689,1415,905477050,bin_08,70.0,7000,4,4,Inside,3,Edwards,2Story,5,7,1910,1991,None,0.0,3,3,CBlock,4.0,3.0,4.0,6.0,969.0,1.0,0.0,148.0,3,5,820,1347,1.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,85.0,0.0,148.0,0.0,1,WD ,107500
690,2048,904302010,bin_08,59.0,4484,3,4,Corner,3,SWISU,1.5Fin,5,6,1942,1979,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,485.0,1.0,0.0,187.0,3,5,778,1282,1.0,1.0,0.0,2.0,1.0,3,4,8,0.0,0.0,Detchd,1942.0,1.0,240.0,3.0,3.0,2,0.0,88.0,0.0,0.0,7,WD ,108500
691,2483,531452210,bin_03,0.0,9019,3,4,Inside,3,SawyerW,2Story,6,5,1994,1994,None,0.0,3,3,PConc,4.0,3.0,1.0,5.0,274.0,1.0,0.0,362.0,5,5,636,1320,0.0,2.0,1.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,1994.0,3.0,472.0,3.0,3.0,2,0.0,40.0,0.0,0.0,7,WD ,150000
692,2883,911225110,bin_06,60.0,8520,4,4,Inside,3,IDOTRR,1.5Fin,3,5,1916,1950,None,0.0,3,3,PConc,2.0,2.0,1.0,1.0,0.0,1.0,0.0,216.0,2,5,576,936,0.0,1.0,0.0,2.0,1.0,3,6,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,WD ,78000
693,1111,528427010,bin_01,92.0,11932,4,4,FR2,3,Somerst,1Story,8,5,2007,2008,Stone,186.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1580.0,5,5,1580,1580,0.0,2.0,0.0,3.0,1.0,4,7,8,0.0,0.0,Attchd,2008.0,2.0,830.0,3.0,3.0,2,0.0,24.0,0.0,0.0,6,ConLD,235128
