Trap,Latitude,Longitude,Tavg,Depart,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Heat/Cool,SunHours,isRainy,Humidity,Year,Month,Week,DewPoint_Roll22Lag1,WetBulb_Roll16Lag7,AvgSpeed_Roll22Lag5,Humidity_Roll16Lag1,isRainy_Roll6Lag21,PrecipTotal_Roll1Lag5,ResultSpeed_Roll23Lag5,Heat/Cool_Roll12Lag12,Tavg_Roll12Lag12,Precip_X_DewPointRL,Precip_X_WetBulbRL,Precip_X_TavgRL,Precip_X_ResultDir,Precip_X_Latitude,Precip_X_Longitude,Species_1.0,Species_2.0,Species_3.0
T151,41.916265,-87.800515,67.75,10.0,56,61.0,552,1729,0.0,29.365,30.04,3.9,17,4.6,2.75,697.0,0,66.04,2007,10,40,50.45454545454545,57.3125,9.036363636363637,59.03812500000002,0.16666666666666666,0.0,7.286956521739133,-0.2708333333333333,64.72916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T238,41.753391,-87.707394,52.5,-12.0,40,47.0,532,1800,0.0,29.62,30.33,1.4,8,3.3,-12.5,748.0,0,62.35,2011,9,37,56.04545454545455,62.8125,7.995454545454547,64.3106249999999,0.3333333333333333,0.0,6.33478260869565,9.666666666666666,74.66666666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T151,41.916265,-87.800515,78.25,8.0,64,69.0,514,1832,0.0,29.325,30.01,3.9,10,4.7,13.25,798.0,0,61.64,2013,8,35,60.18181818181818,64.35416666666666,6.904545454545451,62.63437499999983,0.3333333333333333,0.0,5.286956521739129,5.958333333333333,70.95833333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T017,41.960616,-87.777189,55.0,-6.0,44,49.0,540,1748,0.0,29.355,30.06,5.9,36,7.0,-10.0,728.0,0,66.38,2011,9,38,53.13636363636363,59.25,8.18636363636364,67.1356249999999,0.3333333333333333,0.429999999999998,6.895652173913043,5.229166666666667,70.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T086,41.688324,-87.676709,69.75,-3.0,51,59.0,426,1928,0.0,29.255000000000006,29.93,8.8,30,10.9,4.75,902.0,0,51.35,2007,7,28,58.77272727272727,62.8125,8.354545454545457,60.70687500000001,0.5,1.3877787807814457e-16,6.652173913043479,7.416666666666667,72.41666666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T095,41.704336,-87.70373599999998,80.5,7.0,66,71.0,438,1918,0.0,29.225,29.91,3.4,32,6.5,15.5,880.0,0,61.39,2011,7,30,63.63636363636363,67.5,7.722727272727272,62.904374999999916,0.0,0.01999999999999879,6.504347826086957,12.520833333333334,77.52083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T209,41.740641,-87.546587,73.75,0.0,55,63.0,457,1856,0.0,29.41,30.1,1.5,14,3.8,8.75,839.0,0,51.94,2009,8,33,58.81818181818182,63.0,7.781818181818181,60.288749999999986,0.3333333333333333,0.019999999999998574,6.51739130434783,7.041666666666667,72.04166666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T226,41.793818,-87.654234,65.5,-7.0,53,58.0,459,1854,0.0,29.435,30.13,4.2,24,4.9,0.5,835.0,0,64.0,2013,8,33,57.81818181818182,62.25,7.604545454545448,67.25187499999981,0.16666666666666666,0.0,6.11304347826087,2.9791666666666665,67.97916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T066,41.77166,-87.703047,67.25,-1.0,51,57.0,416,1928,0.0,29.37,30.05,6.6,6,7.9,2.25,912.0,0,55.96,2013,6,24,52.5,55.125,9.204545454545446,68.88249999999982,0.6666666666666666,0.00999999999999778,7.88695652173913,-3.6875,61.3125,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T043,41.857402,-87.694991,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T046,41.891118,-87.65449100000002,67.75,10.0,56,61.0,552,1729,0.0,29.365,30.04,3.9,17,4.6,2.75,697.0,0,66.04,2007,10,40,50.45454545454545,57.3125,9.036363636363637,59.03812500000002,0.16666666666666666,0.0,7.286956521739133,-0.2708333333333333,64.72916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T221,41.659112,-87.53869300000002,72.5,-1.0,56,62.0,452,1903,0.0,29.295,29.98,8.6,5,9.3,7.5,851.0,0,56.17,2013,8,32,60.90909090909091,65.0625,7.67727272727272,68.78124999999983,0.0,0.0,6.095652173913044,11.020833333333334,76.02083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T012,41.991429,-87.747113,60.5,-6.0,45,52.0,417,1924,0.0,29.23,29.92,9.5,3,9.9,-4.5,907.0,0,56.59,2013,6,23,52.77272727272727,58.625,9.345454545454537,72.70437499999983,0.0,0.009999999999997788,7.769565217391302,-1.2708333333333333,63.729166666666664,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T099,41.733643,-87.55551,79.25,7.0,71,74.0,426,1928,0.39,29.15,29.82,5.5,25,8.5,14.25,902.0,0,75.93,2011,7,28,59.81818181818182,65.1875,8.48181818181818,55.07124999999992,0.5,0.0,7.000000000000003,6.125,71.125,23.32909090909091,25.423125000000002,27.73875,9.75,16.276120770000002,-34.1466489,0,0,1
T900,41.974689,-87.890615,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T089,41.723195,-87.64997,75.5,2.0,62,67.0,419,1931,0.0,29.31,30.0,8.2,17,9.4,10.5,912.0,0,62.94,2011,6,26,57.36363636363637,61.75,8.931818181818178,68.44687499999992,0.5,0.0,7.443478260869569,2.6041666666666665,67.60416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T015,41.974089,-87.824812,63.0,-8.0,55,59.0,419,1931,0.0,29.44,30.13,7.6,2,8.3,-2.0,912.0,0,75.13,2007,6,26,57.09090909090909,62.875,9.213636363636365,58.29187500000001,0.6666666666666666,1.1102230246251565e-16,7.404347826086959,8.770833333333334,73.77083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T080,41.754676,-87.612922,78.75,5.0,60,66.0,429,1926,0.0,29.3,29.98,5.4,9,6.7,13.75,897.0,0,52.66,2011,7,28,59.0,64.25,8.304545454545453,56.63624999999992,0.6666666666666666,0.0,6.843478260869567,7.666666666666667,72.66666666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T227,41.728495,-87.60096300000002,71.75,-2.0,59,64.0,456,1858,0.0,29.25,29.94,8.3,19,8.5,6.75,842.0,0,64.18,2011,8,32,66.68181818181819,72.125,6.95909090909091,68.32749999999992,0.5,0.749999999999998,4.800000000000002,15.8125,80.8125,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T018,42.010412,-87.66214000000002,69.25,-5.0,54,61.0,438,1918,0.0,29.36,30.05,4.1,23,5.1,4.25,880.0,0,58.33,2013,7,30,64.5,69.375,7.995454545454543,63.63499999999986,0.16666666666666666,0.05999999999999772,7.317391304347827,8.375,73.375,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T144,41.94016,-87.794896,67.75,10.0,56,61.0,552,1729,0.0,29.365,30.04,3.9,17,4.6,2.75,697.0,0,66.04,2007,10,40,50.45454545454545,57.3125,9.036363636363637,59.03812500000002,0.16666666666666666,0.0,7.286956521739133,-0.2708333333333333,64.72916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T236,41.994679,-87.770899,71.5,1.0,58,63.0,511,1837,0.0,29.29,29.98,1.9,26,3.3,6.5,806.0,0,62.45,2011,8,34,61.90909090909091,66.25,6.449999999999997,65.12687499999987,0.16666666666666666,0.0,5.01304347826087,8.979166666666666,73.97916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T144,41.94016,-87.794896,61.75,-6.0,49,55.0,416,1927,0.0,29.27,29.95,4.4,7,5.8,-3.25,911.0,1,62.94,2009,6,24,48.18181818181818,53.5,8.81363636363636,64.78062500000006,0.0,0.039999999999998495,6.817391304347827,-0.625,64.375,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T145,41.878114,-87.629798,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T115,41.673408,-87.599862,71.75,-2.0,59,64.0,456,1858,0.0,29.25,29.94,8.3,19,8.5,6.75,842.0,0,64.18,2011,8,32,66.68181818181819,72.125,6.95909090909091,68.32749999999992,0.5,0.749999999999998,4.800000000000002,15.8125,80.8125,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T135,41.662014,-87.72460799999998,65.0,4.0,57,60.0,542,1744,0.16,29.415,30.12,5.4,11,7.3,0.0,722.0,1,75.32,2009,9,39,58.0,61.3125,5.8454545454545475,71.1062499999999,0.0,0.7499999999999987,5.16521739130435,3.6041666666666665,68.60416666666667,9.28,9.81,10.976666666666668,1.76,6.66592224,-14.035937279999997,0,0,1
T099,41.733643,-87.55551,78.25,8.0,64,69.0,514,1832,0.0,29.325,30.01,3.9,10,4.7,13.25,798.0,0,61.64,2013,8,35,60.18181818181818,64.35416666666666,6.904545454545451,62.63437499999983,0.3333333333333333,0.0,5.286956521739129,5.958333333333333,70.95833333333333,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T236,41.994679,-87.770899,75.0,10.0,59,65.0,528,1809,0.0,29.21,29.91,10.5,23,10.9,10.0,761.0,0,57.53,2011,9,37,58.5,65.0,7.5181818181818185,64.9231249999999,0.3333333333333333,0.0,5.765217391304348,7.375,72.375,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T150,42.006858,-87.675919,56.5,-8.0,42,49.0,528,1809,0.0,29.43,30.12,1.8,3,5.6,-8.5,761.0,0,58.23,2007,9,37,60.95454545454545,66.25,7.55,63.21187500000002,0.6666666666666666,0.18999999999999984,5.630434782608697,8.770833333333334,73.77083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T152,41.846075,-87.716277,72.0,2.0,60,64.0,416,1929,0.0,29.155,29.83,5.8,6,6.6,7.0,913.0,0,65.95,2011,6,24,54.90909090909091,60.875,10.263636363636362,63.50124999999993,0.6666666666666666,0.0,8.791304347826092,0.041666666666666664,65.04166666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T090,41.868077,-87.666901,69.25,-5.0,54,61.0,438,1918,0.0,29.36,30.05,4.1,23,5.1,4.25,880.0,0,58.33,2013,7,30,64.5,69.375,7.995454545454543,63.63499999999986,0.16666666666666666,0.05999999999999772,7.317391304347827,8.375,73.375,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T159,41.732984,-87.649642,79.25,5.0,67,71.0,442,1915,0.7,29.31,29.98,4.3,4,5.9,14.25,873.0,0,66.2,2011,7,30,65.13636363636364,69.875,7.336363636363635,63.659999999999926,0.16666666666666666,0.17999999999999794,5.413043478260872,12.354166666666666,77.35416666666667,45.595454545454544,48.912499999999994,54.14791666666667,2.8,29.213088799999998,-61.354749399999996,0,1,0
T147,41.932094,-87.700117,56.5,-8.0,42,49.0,528,1809,0.0,29.43,30.12,1.8,3,5.6,-8.5,761.0,0,58.23,2007,9,37,60.95454545454545,66.25,7.55,63.21187500000002,0.6666666666666666,0.18999999999999984,5.630434782608697,8.770833333333334,73.77083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T030,41.89923,-87.716788,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T225,41.743402,-87.731435,76.25,5.0,63,68.0,503,1848,0.0,29.205,29.89,3.3,14,5.2,11.25,825.0,0,63.59,2011,8,33,64.13636363636364,69.625,6.899999999999998,67.3531249999999,0.5,0.0,5.008695652173913,14.479166666666666,79.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T048,41.867108,-87.654224,71.5,1.0,58,63.0,511,1837,0.0,29.29,29.98,1.9,26,3.3,6.5,806.0,0,62.45,2011,8,34,61.90909090909091,66.25,6.449999999999997,65.12687499999987,0.16666666666666666,0.0,5.01304347826087,8.979166666666666,73.97916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T227,41.728495,-87.60096300000002,76.75,14.0,68,70.0,536,1755,0.84,29.175,29.87,8.3,16,10.6,11.75,739.0,1,74.42,2013,9,38,59.27272727272727,67.4375,8.39545454545454,62.786249999999804,0.0,0.0,7.073913043478257,10.041666666666666,75.04166666666667,49.78909090909091,56.6475,63.035000000000004,13.44,35.0519358,-73.58480892000001,0,1,0
T017,41.960616,-87.777189,78.75,5.0,60,66.0,429,1926,0.0,29.3,29.98,5.4,9,6.7,13.75,897.0,0,52.66,2011,7,28,59.0,64.25,8.304545454545453,56.63624999999992,0.6666666666666666,0.0,6.843478260869567,7.666666666666667,72.66666666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T028,41.986921,-87.689778,69.25,-5.0,54,61.0,438,1918,0.0,29.36,30.05,4.1,23,5.1,4.25,880.0,0,58.33,2013,7,30,64.5,69.375,7.995454545454543,63.63499999999986,0.16666666666666666,0.05999999999999772,7.317391304347827,8.375,73.375,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T062,41.800737,-87.71188000000002,69.25,-5.0,54,61.0,438,1918,0.0,29.36,30.05,4.1,23,5.1,4.25,880.0,0,58.33,2013,7,30,64.5,69.375,7.995454545454543,63.63499999999986,0.16666666666666666,0.05999999999999772,7.317391304347827,8.375,73.375,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T222,41.925198,-87.746381,65.5,-7.0,53,58.0,459,1854,0.0,29.435,30.13,4.2,24,4.9,0.5,835.0,0,64.0,2013,8,33,57.81818181818182,62.25,7.604545454545448,67.25187499999981,0.16666666666666666,0.0,6.11304347826087,2.9791666666666665,67.97916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T147,41.932094,-87.700117,62.0,-3.0,52,56.0,533,1758,0.0,29.48,30.18,3.4,5,4.2,-3.0,745.0,0,69.73,2009,9,38,55.95454545454545,59.5625,6.590909090909093,66.35999999999991,0.3333333333333333,0.0,5.682608695652176,-1.0,64.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T034,41.843811,-87.686763,81.75,9.0,73,76.0,451,1904,1.31,29.085,29.76,6.2,25,9.0,16.75,853.0,1,74.87,2007,8,32,61.22727272727273,65.3125,7.1,60.756875,0.3333333333333333,0.0,5.46521739130435,7.729166666666667,72.72916666666667,80.20772727272727,85.559375,95.27520833333334,32.75,54.81539241000001,-114.86965953,0,1,0
T035,41.763733,-87.742302,76.25,5.0,63,68.0,503,1848,0.0,29.205,29.89,3.3,14,5.2,11.25,825.0,0,63.59,2011,8,33,64.13636363636364,69.625,6.899999999999998,67.3531249999999,0.5,0.0,5.008695652173913,14.479166666666666,79.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T144,41.94016,-87.794896,63.0,-8.0,55,59.0,419,1931,0.0,29.44,30.13,7.6,2,8.3,-2.0,912.0,0,75.13,2007,6,26,57.09090909090909,62.875,9.213636363636365,58.29187500000001,0.6666666666666666,1.1102230246251565e-16,7.404347826086959,8.770833333333334,73.77083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T011,41.944869,-87.832763,55.0,-6.0,44,49.0,540,1748,0.0,29.355,30.06,5.9,36,7.0,-10.0,728.0,0,66.38,2011,9,38,53.13636363636363,59.25,8.18636363636364,67.1356249999999,0.3333333333333333,0.429999999999998,6.895652173913043,5.229166666666667,70.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T065,41.778297,-87.752411,73.0,-1.0,63,66.0,433,1923,0.16,29.235,29.9,7.0,1,11.9,8.0,890.0,1,70.89,2007,7,29,58.45454545454545,64.0625,8.8,58.65187500000002,0.5,2.220446049250313e-16,7.060869565217394,8.041666666666666,73.04166666666667,9.352727272727273,10.25,11.686666666666667,0.16,6.6845275200000005,-14.04038576,0,0,1
T075,41.799282,-87.585487,67.75,10.0,56,61.0,552,1729,0.0,29.365,30.04,3.9,17,4.6,2.75,697.0,0,66.04,2007,10,40,50.45454545454545,57.3125,9.036363636363637,59.03812500000002,0.16666666666666666,0.0,7.286956521739133,-0.2708333333333333,64.72916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T156,41.772846,-87.740029,74.5,4.0,67,69.0,509,1840,0.24,29.135,29.82,5.8,25,7.1,9.5,811.0,1,77.49,2007,8,34,65.5,69.6875,6.227272727272728,72.76250000000002,0.0,1.33,4.556521739130438,14.145833333333334,79.14583333333333,15.719999999999999,16.724999999999998,18.994999999999997,6.0,10.02548304,-21.05760696,0,1,0
T080,41.754676,-87.612922,64.0,-7.0,56,59.0,417,1931,0.0,29.105,29.76,9.4,29,9.6,-1.0,914.0,0,75.22,2011,6,25,58.22727272727273,61.125,9.049999999999997,71.69312499999992,0.5,0.0,7.4652173913043525,4.625,69.625,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T089,41.723195,-87.64997,79.25,5.0,67,71.0,442,1915,0.7,29.31,29.98,4.3,4,5.9,14.25,873.0,0,66.2,2011,7,30,65.13636363636364,69.875,7.336363636363635,63.659999999999926,0.16666666666666666,0.17999999999999794,5.413043478260872,12.354166666666666,77.35416666666667,45.595454545454544,48.912499999999994,54.14791666666667,2.8,29.206236499999996,-61.35497899999999,1,0,0
T145,41.878114,-87.629798,78.0,7.0,70,72.0,505,1845,0.0,29.235,29.91,3.8,18,6.0,13.0,820.0,0,76.46,2007,8,34,64.04545454545455,69.875,6.463636363636365,72.998125,0.3333333333333333,2.7755575615628914e-17,4.456521739130437,13.833333333333334,78.83333333333333,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T159,41.732984,-87.649642,74.5,0.0,61,66.0,440,1917,0.02,29.17,29.86,9.3,23,10.1,9.5,877.0,1,62.82,2009,7,31,55.86363636363637,60.9375,6.890909090909093,59.45375,0.5,0.0,5.66956521739131,5.520833333333333,70.52083333333333,1.1172727272727274,1.21875,1.4104166666666667,0.46,0.83465968,-1.75299284,1,0,0
T143,41.999129,-87.795585,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.63963418,-36.8741457,0,0,1
T086,41.688324,-87.676709,63.0,-8.0,55,59.0,419,1931,0.0,29.44,30.13,7.6,2,8.3,-2.0,912.0,0,75.13,2007,6,26,57.09090909090909,62.875,9.213636363636365,58.29187500000001,0.6666666666666666,1.1102230246251565e-16,7.404347826086959,8.770833333333334,73.77083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T159,41.732984,-87.649642,75.0,10.0,59,65.0,528,1809,0.0,29.21,29.91,10.5,23,10.9,10.0,761.0,0,57.53,2011,9,37,58.5,65.0,7.5181818181818185,64.9231249999999,0.3333333333333333,0.0,5.765217391304348,7.375,72.375,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T161,41.719059,-87.675088,75.25,12.0,59,65.0,536,1755,0.0,29.44,30.11,5.0,26,9.7,10.25,739.0,0,57.05,2007,9,38,54.18181818181818,63.1875,8.090909090909092,58.656250000000036,0.3333333333333333,0.0,6.708695652173913,9.270833333333334,74.27083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T077,41.778748,-87.586427,65.5,-7.0,53,58.0,459,1854,0.0,29.435,30.13,4.2,24,4.9,0.5,835.0,0,64.0,2013,8,33,57.81818181818182,62.25,7.604545454545448,67.25187499999981,0.16666666666666666,0.0,6.11304347826087,2.9791666666666665,67.97916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T009,41.99247800000001,-87.862995,78.25,7.0,60,71.66666666666667,418,1931,0.0,29.29,29.85,6.4,4,8.2,13.25,913.0,0,53.53,2009,6,26,56.09090909090909,57.375,7.71363636363636,65.30500000000002,0.3333333333333333,0.009999999999998668,5.72608695652174,-4.3125,60.6875,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T144,41.94016,-87.794896,72.0,2.0,60,64.0,416,1929,0.0,29.155,29.83,5.8,6,6.6,7.0,913.0,0,65.95,2011,6,24,54.90909090909091,60.875,10.263636363636362,63.50124999999993,0.6666666666666666,0.0,8.791304347826092,0.041666666666666664,65.04166666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T156,41.772846,-87.740029,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,0
T135,41.662014,-87.72460799999998,81.75,9.0,73,76.0,451,1904,1.31,29.085,29.76,6.2,25,9.0,16.75,853.0,1,74.87,2007,8,32,61.22727272727273,65.3125,7.1,60.756875,0.3333333333333333,0.0,5.46521739130435,7.729166666666667,72.72916666666667,80.20772727272727,85.559375,95.27520833333334,32.75,54.57723834,-114.91923647999997,0,1,0
T033,41.906638,-87.701431,74.5,4.0,67,69.0,509,1840,0.24,29.135,29.82,5.8,25,7.1,9.5,811.0,1,77.49,2007,8,34,65.5,69.6875,6.227272727272728,72.76250000000002,0.0,1.33,4.556521739130438,14.145833333333334,79.14583333333333,15.719999999999999,16.724999999999998,18.994999999999997,6.0,10.05759312,-21.04834344,0,1,0
T049,41.896282,-87.655232,78.0,7.0,70,72.0,505,1845,0.0,29.235,29.91,3.8,18,6.0,13.0,820.0,0,76.46,2007,8,34,64.04545454545455,69.875,6.463636363636365,72.998125,0.3333333333333333,2.7755575615628914e-17,4.456521739130437,13.833333333333334,78.83333333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T027,41.98480900000001,-87.728492,78.25,5.0,71,74.0,424,1929,0.5,29.275,29.95,7.8,23,8.4,13.25,905.0,1,78.47,2013,7,28,60.54545454545455,64.75,9.28636363636363,69.13062499999982,0.3333333333333333,0.01999999999999767,7.430434782608693,8.1875,73.1875,30.272727272727273,32.375,36.59375,11.5,20.992404500000006,-43.864246,1,0,0
T218,41.948167,-87.730698,81.75,9.0,73,76.0,451,1904,1.31,29.085,29.76,6.2,25,9.0,16.75,853.0,1,74.87,2007,8,32,61.22727272727273,65.3125,7.1,60.756875,0.3333333333333333,0.0,5.46521739130435,7.729166666666667,72.72916666666667,80.20772727272727,85.559375,95.27520833333334,32.75,54.95209877,-114.92721438000001,0,0,1
T160,41.903002,-87.68826700000002,81.25,8.0,66,71.0,446,1910,0.0,29.285,29.97,5.5,26,5.9,16.25,864.0,0,59.91,2007,8,31,58.45454545454545,63.125,8.327272727272726,62.14000000000001,0.3333333333333333,0.0,6.208695652173914,7.104166666666667,72.10416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T128,41.704572,-87.56566600000002,74.5,0.0,61,66.0,440,1917,0.02,29.17,29.86,9.3,23,10.1,9.5,877.0,1,62.82,2009,7,31,55.86363636363637,60.9375,6.890909090909093,59.45375,0.5,0.0,5.66956521739131,5.520833333333333,70.52083333333333,1.1172727272727274,1.21875,1.4104166666666667,0.46,0.83409144,-1.7513133200000004,0,0,1
T225,41.743402,-87.731435,52.5,-12.0,40,47.0,532,1800,0.0,29.62,30.33,1.4,8,3.3,-12.5,748.0,0,62.35,2011,9,37,56.04545454545455,62.8125,7.995454545454547,64.3106249999999,0.3333333333333333,0.0,6.33478260869565,9.666666666666666,74.66666666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T158,41.682587,-87.707973,72.5,-1.0,56,62.0,452,1903,0.0,29.295,29.98,8.6,5,9.3,7.5,851.0,0,56.17,2013,8,32,60.90909090909091,65.0625,7.67727272727272,68.78124999999983,0.0,0.0,6.095652173913044,11.020833333333334,76.02083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T155,41.776156,-87.778927,71.0,-2.0,57,62.0,445,1911,0.0,29.26,29.95,7.6,30,7.8,6.0,866.0,0,61.27,2013,8,31,61.54545454545455,68.5625,7.65454545454545,66.86312499999985,0.16666666666666666,0.0,6.382608695652175,14.479166666666666,79.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T079,41.766202,-87.562889,63.75,3.0,52,58.0,543,1742,0.0,29.37,30.04,3.8,8,4.2,-1.25,719.0,0,65.57,2013,9,39,55.72727272727273,62.8125,8.622727272727266,65.57124999999978,0.3333333333333333,0.0,7.178260869565213,7.833333333333333,72.83333333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
T043,41.857402,-87.694991,76.5,3.0,68,70.0,440,1917,0.17,29.135,29.82,3.0,3,7.9,11.5,877.0,1,75.04,2007,7,30,59.0,65.0625,8.44090909090909,60.20000000000002,0.3333333333333333,0.0,6.417391304347827,10.833333333333334,75.83333333333333,10.030000000000001,11.060625,12.891666666666667,0.51,7.11575834,-14.908148470000002,0,0,1
T209,41.740641,-87.546587,75.25,12.0,59,65.0,536,1755,0.0,29.44,30.11,5.0,26,9.7,10.25,739.0,0,57.05,2007,9,38,54.18181818181818,63.1875,8.090909090909092,58.656250000000036,0.3333333333333333,0.0,6.708695652173913,9.270833333333334,74.27083333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,0
T200,41.678618,-87.559308,81.25,8.0,66,71.0,446,1910,0.0,29.285,29.97,5.5,26,5.9,16.25,864.0,0,59.91,2007,8,31,58.45454545454545,63.125,8.327272727272726,62.14000000000001,0.3333333333333333,0.0,6.208695652173914,7.104166666666667,72.10416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
T030,41.89923,-87.716788,52.5,-12.0,40,47.0,532,1800,0.0,29.62,30.33,1.4,8,3.3,-12.5,748.0,0,62.35,2011,9,37,56.04545454545455,62.8125,7.995454545454547,64.3106249999999,0.3333333333333333,0.0,6.33478260869565,9.666666666666666,74.66666666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
T069,41.768388,-87.678649,71.0,-2.0,53,61.0,427,1928,0.0,29.41,30.1,4.0,8,4.8,6.0,901.0,0,52.98,2013,7,28,62.77272727272727,65.25,8.622727272727268,68.35687499999982,0.16666666666666666,0.0,7.178260869565216,8.645833333333334,73.64583333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
