,Trap,Latitude,Longitude,WnvPresent,Tavg,Depart,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Heat/Cool,SunHours,isRainy,Humidity,Year,Month,Week,DewPoint_Roll22Lag1,WetBulb_Roll16Lag7,AvgSpeed_Roll22Lag5,Humidity_Roll16Lag1,isRainy_Roll6Lag21,PrecipTotal_Roll1Lag5,ResultSpeed_Roll23Lag5,AvgSpeed_Roll22Lag5,Heat/Cool_Roll12Lag12,Tavg_Roll12Lag12,Precip_X_DewPointRL,Precip_X_WetBulbRL,Precip_X_TavgRL,Precip_X_ResultDir,Precip_X_Latitude,Precip_X_Longitude,Species_1.0,Species_2.0,Species_3.0
1120,T003,41.964242,-87.757639,0,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.113636363636363,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
1121,T150,42.006858,-87.675919,0,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.113636363636363,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1122,T044,41.883284,-87.705085,0,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.113636363636363,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
1123,T107,41.729669,-87.582699,0,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.113636363636363,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1124,T082,41.803423,-87.642984,0,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.113636363636363,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
1125,T070,41.797616,-87.797894,0,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.113636363636363,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1126,T083,41.754292,-87.590773,0,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.113636363636363,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1127,T078,41.775051,-87.65535600000003,0,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.113636363636363,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1128,T082,41.803423,-87.642984,0,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.113636363636363,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1129,T161,41.719059,-87.675088,0,80.5,8.0,62,69.0,445,1911,0.0,29.315,30.0,3.5,9,4.1,15.5,866.0,0,53.37,2007,8,31,58.68181818181818,63.25,8.113636363636363,62.69000000000001,0.3333333333333333,0.16999999999999993,6.052173913043479,8.113636363636363,8.479166666666666,73.47916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1130,T231,41.98728,-87.666066,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1131,T159,41.732984,-87.649642,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1132,T212,41.680946,-87.535198,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1133,T158,41.682587,-87.707973,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1134,T095,41.704336,-87.70373599999998,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1135,T221,41.659112,-87.53869300000002,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1136,T228,41.951866,-87.72505699999998,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1137,T115,41.673408,-87.599862,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1138,T226,41.793818,-87.654234,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1139,T128,41.704572,-87.56566600000002,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1140,T048,41.867108,-87.654224,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1141,T155,41.776156,-87.778927,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1142,T027,41.98480900000001,-87.728492,1,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1143,T009,41.99247800000001,-87.862995,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1144,T065,41.778297,-87.752411,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
1145,T222,41.925198,-87.746381,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1146,T138,41.72646500000001,-87.585413,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1147,T209,41.740641,-87.546587,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1148,T231,41.98728,-87.666066,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
1149,T226,41.793818,-87.654234,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1150,T903,41.957799,-87.930995,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1151,T028,41.986921,-87.689778,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1152,T079,41.766202,-87.562889,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1153,T002,41.95469,-87.800991,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1154,T012,41.991429,-87.747113,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1155,T224,41.94722700000001,-87.67145699999998,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1156,T043,41.857402,-87.694991,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1157,T030,41.89923,-87.716788,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1158,T047,41.868142,-87.696269,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1159,T233,42.009876,-87.807277,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1160,T018,42.010412,-87.66214000000002,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1161,T231,41.98728,-87.666066,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1162,T012,41.991429,-87.747113,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1163,T224,41.94722700000001,-87.67145699999998,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1164,T065,41.778297,-87.752411,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1165,T223,41.973845,-87.805059,1,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1166,T145,41.878114,-87.629798,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1167,T228,41.951866,-87.72505699999998,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1168,T900,41.974689,-87.890615,1,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1169,T236,41.994679,-87.770899,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1170,T082,41.803423,-87.642984,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1171,T069,41.768388,-87.678649,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1172,T230,41.904194,-87.756155,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1173,T033,41.906638,-87.701431,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1174,T046,41.891118,-87.65449100000002,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1175,T054C,41.925652,-87.63359,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1176,T232,41.912563,-87.66805500000002,1,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1177,T017,41.960616,-87.777189,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1178,T035,41.763733,-87.742302,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
1179,T054,41.921965,-87.632085,1,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1180,T220,41.963976,-87.69181,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1181,T235,41.776428,-87.627096,1,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1182,T147,41.932094,-87.700117,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
1183,T017,41.960616,-87.777189,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
1184,T017,41.960616,-87.777189,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1185,T066,41.77166,-87.703047,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1186,T114,41.798697,-87.736812,1,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1187,T028,41.986921,-87.689778,1,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1188,T066,41.77166,-87.703047,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
1189,T011,41.944869,-87.832763,1,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1190,T080,41.754676,-87.612922,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
1191,T073,41.773215,-87.60088,0,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
1192,T135,41.662014,-87.72460799999998,1,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
1193,T002,41.95469,-87.800991,1,72.25,7.0,59,64.0,528,1809,0.0,29.31,29.98,7.0,35,9.4,7.25,761.0,1,63.1,2013,9,37,63.31818181818182,67.5,7.418181818181813,64.76062499999982,0.3333333333333333,0.009999999999997669,6.0695652173913,7.418181818181813,12.75,77.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
